in s,C2 in V
-4.363392E-04,3.29590E-03
-4.363296E-04,3.19824E-03
-4.363200E-04,3.44238E-03
-4.363104E-04,3.29590E-03
-4.363008E-04,3.58887E-03
-4.362912E-04,3.83301E-03
-4.362816E-04,3.78418E-03
-4.362720E-04,3.54004E-03
-4.362624E-04,3.19824E-03
-4.362528E-04,2.75879E-03
-4.362432E-04,2.90527E-03
-4.362336E-04,2.80762E-03
-4.362240E-04,3.39355E-03
-4.362144E-04,4.07715E-03
-4.362048E-04,4.17480E-03
-4.361952E-04,3.78418E-03
-4.361856E-04,3.34473E-03
-4.361760E-04,2.75879E-03
-4.361664E-04,2.95410E-03
-4.361568E-04,3.24707E-03
-4.361472E-04,3.78418E-03
-4.361376E-04,3.73535E-03
-4.361280E-04,3.78418E-03
-4.361184E-04,3.05176E-03
-4.361088E-04,3.00293E-03
-4.360992E-04,3.05176E-03
-4.360896E-04,3.14941E-03
-4.360800E-04,3.58887E-03
-4.360704E-04,3.73535E-03
-4.360608E-04,3.58887E-03
-4.360512E-04,3.34473E-03
-4.360416E-04,3.00293E-03
-4.360320E-04,3.39355E-03
-4.360224E-04,3.44238E-03
-4.360128E-04,3.93066E-03
-4.360032E-04,3.93066E-03
-4.359936E-04,4.12598E-03
-4.359840E-04,3.73535E-03
-4.359744E-04,3.58887E-03
-4.359648E-04,3.44238E-03
-4.359552E-04,3.58887E-03
-4.359456E-04,3.19824E-03
-4.359360E-04,2.90527E-03
-4.359264E-04,2.80762E-03
-4.359168E-04,3.05176E-03
-4.359072E-04,3.39355E-03
-4.358976E-04,3.78418E-03
-4.358880E-04,4.07715E-03
-4.358784E-04,3.93066E-03
-4.358688E-04,3.39355E-03
-4.358592E-04,2.90527E-03
-4.358496E-04,2.61230E-03
-4.358400E-04,3.10059E-03
-4.358304E-04,3.39355E-03
-4.358208E-04,3.88184E-03
-4.358112E-04,3.88184E-03
-4.358016E-04,3.93066E-03
-4.357920E-04,3.24707E-03
-4.357824E-04,3.44238E-03
-4.357728E-04,3.54004E-03
-4.357632E-04,3.73535E-03
-4.357536E-04,3.97949E-03
-4.357440E-04,3.83301E-03
-4.357344E-04,3.34473E-03
-4.357248E-04,3.14941E-03
-4.357152E-04,2.85645E-03
-4.357056E-04,3.39355E-03
-4.356960E-04,4.07715E-03
-4.356864E-04,4.07715E-03
-4.356768E-04,3.78418E-03
-4.356672E-04,3.29590E-03
-4.356576E-04,2.75879E-03
-4.356480E-04,3.00293E-03
-4.356384E-04,3.34473E-03
-4.356288E-04,3.78418E-03
-4.356192E-04,4.02832E-03
-4.356096E-04,4.12598E-03
-4.356000E-04,3.73535E-03
-4.355904E-04,3.68652E-03
-4.355808E-04,3.39355E-03
-4.355712E-04,3.39355E-03
-4.355616E-04,3.29590E-03
-4.355520E-04,3.39355E-03
-4.355424E-04,3.44238E-03
-4.355328E-04,3.39355E-03
-4.355232E-04,3.58887E-03
-4.355136E-04,3.93066E-03
-4.355040E-04,4.07715E-03
-4.354944E-04,3.88184E-03
-4.354848E-04,3.39355E-03
-4.354752E-04,3.29590E-03
-4.354656E-04,2.95410E-03
-4.354560E-04,3.24707E-03
-4.354464E-04,3.54004E-03
-4.354368E-04,3.93066E-03
-4.354272E-04,4.02832E-03
-4.354176E-04,4.07715E-03
-4.354080E-04,3.58887E-03
-4.353984E-04,3.63770E-03
-4.353888E-04,3.44238E-03
-4.353792E-04,3.83301E-03
-4.353696E-04,3.73535E-03
-4.353600E-04,3.68652E-03
-4.353504E-04,3.54004E-03
-4.353408E-04,3.39355E-03
-4.353312E-04,3.19824E-03
-4.353216E-04,3.00293E-03
-4.353120E-04,3.29590E-03
-4.353024E-04,3.49121E-03
-4.352928E-04,3.39355E-03
-4.352832E-04,3.68652E-03
-4.352736E-04,3.54004E-03
-4.352640E-04,4.02832E-03
-4.352544E-04,4.07715E-03
-4.352448E-04,3.83301E-03
-4.352352E-04,3.49121E-03
-4.352256E-04,3.00293E-03
-4.352160E-04,2.36816E-03
-4.352064E-04,2.90527E-03
-4.351968E-04,3.29590E-03
-4.351872E-04,4.02832E-03
-4.351776E-04,4.17480E-03
-4.351680E-04,4.27246E-03
-4.351584E-04,3.78418E-03
-4.351488E-04,3.49121E-03
-4.351392E-04,3.29590E-03
-4.351296E-04,3.83301E-03
-4.351200E-04,4.12598E-03
-4.351104E-04,4.37012E-03
-4.351008E-04,4.07715E-03
-4.350912E-04,4.17480E-03
-4.350816E-04,3.24707E-03
-4.350720E-04,3.00293E-03
-4.350624E-04,3.24707E-03
-4.350528E-04,3.44238E-03
-4.350432E-04,3.49121E-03
-4.350336E-04,3.58887E-03
-4.350240E-04,3.63770E-03
-4.350144E-04,3.63770E-03
-4.350048E-04,3.93066E-03
-4.349952E-04,4.02832E-03
-4.349856E-04,3.78418E-03
-4.349760E-04,3.44238E-03
-4.349664E-04,2.75879E-03
-4.349568E-04,2.70996E-03
-4.349472E-04,3.00293E-03
-4.349376E-04,3.88184E-03
-4.349280E-04,4.32129E-03
-4.349184E-04,4.37012E-03
-4.349088E-04,4.12598E-03
-4.348992E-04,3.63770E-03
-4.348896E-04,2.90527E-03
-4.348800E-04,3.39355E-03
-4.348704E-04,3.14941E-03
-4.348608E-04,4.07715E-03
-4.348512E-04,4.07715E-03
-4.348416E-04,4.46777E-03
-4.348320E-04,3.68652E-03
-4.348224E-04,3.78418E-03
-4.348128E-04,3.58887E-03
-4.348032E-04,3.54004E-03
-4.347936E-04,3.63770E-03
-4.347840E-04,3.58887E-03
-4.347744E-04,3.63770E-03
-4.347648E-04,3.29590E-03
-4.347552E-04,3.29590E-03
-4.347456E-04,3.34473E-03
-4.347360E-04,3.58887E-03
-4.347264E-04,3.58887E-03
-4.347168E-04,3.44238E-03
-4.347072E-04,3.39355E-03
-4.346976E-04,3.24707E-03
-4.346880E-04,3.58887E-03
-4.346784E-04,3.93066E-03
-4.346688E-04,4.22363E-03
-4.346592E-04,4.12598E-03
-4.346496E-04,3.68652E-03
-4.346400E-04,3.39355E-03
-4.346304E-04,3.49121E-03
-4.346208E-04,3.44238E-03
-4.346112E-04,3.93066E-03
-4.346016E-04,4.12598E-03
-4.345920E-04,4.12598E-03
-4.345824E-04,3.39355E-03
-4.345728E-04,3.29590E-03
-4.345632E-04,3.14941E-03
-4.345536E-04,3.63770E-03
-4.345440E-04,4.07715E-03
-4.345344E-04,4.37012E-03
-4.345248E-04,4.02832E-03
-4.345152E-04,3.58887E-03
-4.345056E-04,3.05176E-03
-4.344960E-04,2.95410E-03
-4.344864E-04,3.39355E-03
-4.344768E-04,4.17480E-03
-4.344672E-04,4.61426E-03
-4.344576E-04,4.56543E-03
-4.344480E-04,3.73535E-03
-4.344384E-04,3.44238E-03
-4.344288E-04,3.29590E-03
-4.344192E-04,3.68652E-03
-4.344096E-04,3.93066E-03
-4.344000E-04,3.88184E-03
-4.343904E-04,3.83301E-03
-4.343808E-04,3.68652E-03
-4.343712E-04,3.58887E-03
-4.343616E-04,3.58887E-03
-4.343520E-04,3.49121E-03
-4.343424E-04,3.88184E-03
-4.343328E-04,3.73535E-03
-4.343232E-04,3.78418E-03
-4.343136E-04,3.58887E-03
-4.343040E-04,3.78418E-03
-4.342944E-04,3.73535E-03
-4.342848E-04,3.93066E-03
-4.342752E-04,3.88184E-03
-4.342656E-04,3.58887E-03
-4.342560E-04,3.39355E-03
-4.342464E-04,3.44238E-03
-4.342368E-04,3.58887E-03
-4.342272E-04,4.07715E-03
-4.342176E-04,4.07715E-03
-4.342080E-04,3.88184E-03
-4.341984E-04,3.44238E-03
-4.341888E-04,3.39355E-03
-4.341792E-04,3.24707E-03
-4.341696E-04,3.54004E-03
-4.341600E-04,3.58887E-03
-4.341504E-04,3.93066E-03
-4.341408E-04,3.83301E-03
-4.341312E-04,3.68652E-03
-4.341216E-04,3.24707E-03
-4.341120E-04,3.19824E-03
-4.341024E-04,3.29590E-03
-4.340928E-04,3.93066E-03
-4.340832E-04,3.97949E-03
-4.340736E-04,4.46777E-03
-4.340640E-04,4.32129E-03
-4.340544E-04,4.32129E-03
-4.340448E-04,4.02832E-03
-4.340352E-04,3.73535E-03
-4.340256E-04,3.63770E-03
-4.340160E-04,3.10059E-03
-4.340064E-04,3.10059E-03
-4.339968E-04,3.19824E-03
-4.339872E-04,3.78418E-03
-4.339776E-04,4.61426E-03
-4.339680E-04,4.76074E-03
-4.339584E-04,5.10254E-03
-4.339488E-04,4.46777E-03
-4.339392E-04,3.78418E-03
-4.339296E-04,2.90527E-03
-4.339200E-04,2.80762E-03
-4.339104E-04,3.29590E-03
-4.339008E-04,4.07715E-03
-4.338912E-04,4.17480E-03
-4.338816E-04,4.27246E-03
-4.338720E-04,3.78418E-03
-4.338624E-04,3.34473E-03
-4.338528E-04,3.05176E-03
-4.338432E-04,3.19824E-03
-4.338336E-04,3.63770E-03
-4.338240E-04,3.73535E-03
-4.338144E-04,3.97949E-03
-4.338048E-04,4.02832E-03
-4.337952E-04,4.02832E-03
-4.337856E-04,4.27246E-03
-4.337760E-04,4.32129E-03
-4.337664E-04,4.17480E-03
-4.337568E-04,3.88184E-03
-4.337472E-04,3.34473E-03
-4.337376E-04,3.00293E-03
-4.337280E-04,3.34473E-03
-4.337184E-04,3.97949E-03
-4.337088E-04,4.66309E-03
-4.336992E-04,4.56543E-03
-4.336896E-04,4.27246E-03
-4.336800E-04,3.83301E-03
-4.336704E-04,3.58887E-03
-4.336608E-04,3.24707E-03
-4.336512E-04,3.39355E-03
-4.336416E-04,3.68652E-03
-4.336320E-04,4.27246E-03
-4.336224E-04,3.93066E-03
-4.336128E-04,3.49121E-03
-4.336032E-04,3.58887E-03
-4.335936E-04,3.44238E-03
-4.335840E-04,3.78418E-03
-4.335744E-04,4.37012E-03
-4.335648E-04,3.93066E-03
-4.335552E-04,3.83301E-03
-4.335456E-04,3.05176E-03
-4.335360E-04,3.19824E-03
-4.335264E-04,3.54004E-03
-4.335168E-04,4.22363E-03
-4.335072E-04,4.51660E-03
-4.334976E-04,4.51660E-03
-4.334880E-04,4.22363E-03
-4.334784E-04,4.27246E-03
-4.334688E-04,3.93066E-03
-4.334592E-04,4.22363E-03
-4.334496E-04,3.97949E-03
-4.334400E-04,4.17480E-03
-4.334304E-04,3.73535E-03
-4.334208E-04,3.58887E-03
-4.334112E-04,3.29590E-03
-4.334016E-04,4.02832E-03
-4.333920E-04,4.41895E-03
-4.333824E-04,4.66309E-03
-4.333728E-04,4.37012E-03
-4.333632E-04,3.63770E-03
-4.333536E-04,3.14941E-03
-4.333440E-04,2.90527E-03
-4.333344E-04,3.39355E-03
-4.333248E-04,4.27246E-03
-4.333152E-04,4.51660E-03
-4.333056E-04,4.61426E-03
-4.332960E-04,4.17480E-03
-4.332864E-04,3.88184E-03
-4.332768E-04,3.39355E-03
-4.332672E-04,3.83301E-03
-4.332576E-04,3.97949E-03
-4.332480E-04,4.37012E-03
-4.332384E-04,4.17480E-03
-4.332288E-04,3.78418E-03
-4.332192E-04,3.73535E-03
-4.332096E-04,3.54004E-03
-4.332000E-04,3.83301E-03
-4.331904E-04,4.27246E-03
-4.331808E-04,4.37012E-03
-4.331712E-04,3.97949E-03
-4.331616E-04,3.68652E-03
-4.331520E-04,3.24707E-03
-4.331424E-04,3.24707E-03
-4.331328E-04,3.93066E-03
-4.331232E-04,4.02832E-03
-4.331136E-04,4.41895E-03
-4.331040E-04,4.41895E-03
-4.330944E-04,4.27246E-03
-4.330848E-04,4.07715E-03
-4.330752E-04,3.88184E-03
-4.330656E-04,3.58887E-03
-4.330560E-04,3.63770E-03
-4.330464E-04,3.58887E-03
-4.330368E-04,3.73535E-03
-4.330272E-04,3.78418E-03
-4.330176E-04,4.12598E-03
-4.330080E-04,4.32129E-03
-4.329984E-04,4.85840E-03
-4.329888E-04,4.51660E-03
-4.329792E-04,4.07715E-03
-4.329696E-04,3.34473E-03
-4.329600E-04,3.14941E-03
-4.329504E-04,3.29590E-03
-4.329408E-04,4.07715E-03
-4.329312E-04,4.27246E-03
-4.329216E-04,4.95605E-03
-4.329120E-04,4.61426E-03
-4.329024E-04,4.22363E-03
-4.328928E-04,3.83301E-03
-4.328832E-04,3.83301E-03
-4.328736E-04,3.93066E-03
-4.328640E-04,4.12598E-03
-4.328544E-04,4.27246E-03
-4.328448E-04,4.46777E-03
-4.328352E-04,4.27246E-03
-4.328256E-04,3.97949E-03
-4.328160E-04,3.63770E-03
-4.328064E-04,3.54004E-03
-4.327968E-04,3.58887E-03
-4.327872E-04,3.39355E-03
-4.327776E-04,3.73535E-03
-4.327680E-04,4.37012E-03
-4.327584E-04,4.46777E-03
-4.327488E-04,4.80957E-03
-4.327392E-04,4.27246E-03
-4.327296E-04,4.02832E-03
-4.327200E-04,3.68652E-03
-4.327104E-04,3.29590E-03
-4.327008E-04,3.34473E-03
-4.326912E-04,3.49121E-03
-4.326816E-04,4.37012E-03
-4.326720E-04,4.71191E-03
-4.326624E-04,4.27246E-03
-4.326528E-04,3.88184E-03
-4.326432E-04,3.58887E-03
-4.326336E-04,4.12598E-03
-4.326240E-04,4.32129E-03
-4.326144E-04,4.76074E-03
-4.326048E-04,4.80957E-03
-4.325952E-04,4.46777E-03
-4.325856E-04,4.12598E-03
-4.325760E-04,3.78418E-03
-4.325664E-04,3.68652E-03
-4.325568E-04,3.88184E-03
-4.325472E-04,3.97949E-03
-4.325376E-04,4.02832E-03
-4.325280E-04,4.02832E-03
-4.325184E-04,3.83301E-03
-4.325088E-04,3.88184E-03
-4.324992E-04,4.37012E-03
-4.324896E-04,4.41895E-03
-4.324800E-04,4.46777E-03
-4.324704E-04,4.02832E-03
-4.324608E-04,3.58887E-03
-4.324512E-04,3.39355E-03
-4.324416E-04,3.58887E-03
-4.324320E-04,3.93066E-03
-4.324224E-04,4.51660E-03
-4.324128E-04,4.41895E-03
-4.324032E-04,4.51660E-03
-4.323936E-04,4.02832E-03
-4.323840E-04,3.63770E-03
-4.323744E-04,3.68652E-03
-4.323648E-04,4.12598E-03
-4.323552E-04,4.51660E-03
-4.323456E-04,4.85840E-03
-4.323360E-04,4.51660E-03
-4.323264E-04,4.41895E-03
-4.323168E-04,4.07715E-03
-4.323072E-04,4.37012E-03
-4.322976E-04,4.27246E-03
-4.322880E-04,4.41895E-03
-4.322784E-04,4.22363E-03
-4.322688E-04,4.12598E-03
-4.322592E-04,3.73535E-03
-4.322496E-04,4.07715E-03
-4.322400E-04,3.97949E-03
-4.322304E-04,4.07715E-03
-4.322208E-04,3.88184E-03
-4.322112E-04,3.68652E-03
-4.322016E-04,3.39355E-03
-4.321920E-04,3.44238E-03
-4.321824E-04,3.93066E-03
-4.321728E-04,4.46777E-03
-4.321632E-04,4.71191E-03
-4.321536E-04,4.56543E-03
-4.321440E-04,4.37012E-03
-4.321344E-04,3.93066E-03
-4.321248E-04,3.78418E-03
-4.321152E-04,4.07715E-03
-4.321056E-04,4.27246E-03
-4.320960E-04,4.85840E-03
-4.320864E-04,4.37012E-03
-4.320768E-04,4.22363E-03
-4.320672E-04,3.39355E-03
-4.320576E-04,3.78418E-03
-4.320480E-04,3.93066E-03
-4.320384E-04,4.56543E-03
-4.320288E-04,4.46777E-03
-4.320192E-04,4.41895E-03
-4.320096E-04,4.02832E-03
-4.320000E-04,3.58887E-03
-4.319904E-04,3.58887E-03
-4.319808E-04,3.88184E-03
-4.319712E-04,4.66309E-03
-4.319616E-04,4.76074E-03
-4.319520E-04,4.37012E-03
-4.319424E-04,3.97949E-03
-4.319328E-04,3.78418E-03
-4.319232E-04,3.78418E-03
-4.319136E-04,4.02832E-03
-4.319040E-04,4.46777E-03
-4.318944E-04,4.61426E-03
-4.318848E-04,4.61426E-03
-4.318752E-04,4.32129E-03
-4.318656E-04,4.27246E-03
-4.318560E-04,3.97949E-03
-4.318464E-04,4.22363E-03
-4.318368E-04,4.07715E-03
-4.318272E-04,4.17480E-03
-4.318176E-04,3.93066E-03
-4.318080E-04,4.02832E-03
-4.317984E-04,4.32129E-03
-4.317888E-04,4.76074E-03
-4.317792E-04,4.56543E-03
-4.317696E-04,4.61426E-03
-4.317600E-04,4.12598E-03
-4.317504E-04,3.93066E-03
-4.317408E-04,3.54004E-03
-4.317312E-04,3.88184E-03
-4.317216E-04,4.61426E-03
-4.317120E-04,4.80957E-03
-4.317024E-04,4.66309E-03
-4.316928E-04,4.37012E-03
-4.316832E-04,3.93066E-03
-4.316736E-04,3.73535E-03
-4.316640E-04,3.83301E-03
-4.316544E-04,4.12598E-03
-4.316448E-04,4.46777E-03
-4.316352E-04,4.56543E-03
-4.316256E-04,4.27246E-03
-4.316160E-04,4.07715E-03
-4.316064E-04,3.78418E-03
-4.315968E-04,3.88184E-03
-4.315872E-04,3.83301E-03
-4.315776E-04,4.61426E-03
-4.315680E-04,4.51660E-03
-4.315584E-04,4.90723E-03
-4.315488E-04,5.00488E-03
-4.315392E-04,4.90723E-03
-4.315296E-04,4.61426E-03
-4.315200E-04,4.07715E-03
-4.315104E-04,3.68652E-03
-4.315008E-04,3.44238E-03
-4.314912E-04,3.54004E-03
-4.314816E-04,4.17480E-03
-4.314720E-04,4.80957E-03
-4.314624E-04,5.20020E-03
-4.314528E-04,5.10254E-03
-4.314432E-04,4.71191E-03
-4.314336E-04,4.07715E-03
-4.314240E-04,3.88184E-03
-4.314144E-04,3.63770E-03
-4.314048E-04,4.22363E-03
-4.313952E-04,4.71191E-03
-4.313856E-04,4.85840E-03
-4.313760E-04,4.41895E-03
-4.313664E-04,4.02832E-03
-4.313568E-04,3.63770E-03
-4.313472E-04,3.58887E-03
-4.313376E-04,3.63770E-03
-4.313280E-04,4.27246E-03
-4.313184E-04,4.32129E-03
-4.313088E-04,4.46777E-03
-4.312992E-04,4.46777E-03
-4.312896E-04,4.56543E-03
-4.312800E-04,4.71191E-03
-4.312704E-04,5.00488E-03
-4.312608E-04,4.66309E-03
-4.312512E-04,4.41895E-03
-4.312416E-04,3.63770E-03
-4.312320E-04,3.44238E-03
-4.312224E-04,3.63770E-03
-4.312128E-04,4.61426E-03
-4.312032E-04,4.90723E-03
-4.311936E-04,5.24902E-03
-4.311840E-04,4.90723E-03
-4.311744E-04,4.46777E-03
-4.311648E-04,3.73535E-03
-4.311552E-04,3.88184E-03
-4.311456E-04,4.07715E-03
-4.311360E-04,4.46777E-03
-4.311264E-04,4.56543E-03
-4.311168E-04,4.27246E-03
-4.311072E-04,4.22363E-03
-4.310976E-04,3.97949E-03
-4.310880E-04,3.93066E-03
-4.310784E-04,4.32129E-03
-4.310688E-04,4.27246E-03
-4.310592E-04,4.27246E-03
-4.310496E-04,3.97949E-03
-4.310400E-04,3.63770E-03
-4.310304E-04,3.44238E-03
-4.310208E-04,4.12598E-03
-4.310112E-04,4.46777E-03
-4.310016E-04,4.85840E-03
-4.309920E-04,4.76074E-03
-4.309824E-04,4.76074E-03
-4.309728E-04,4.32129E-03
-4.309632E-04,4.41895E-03
-4.309536E-04,4.37012E-03
-4.309440E-04,4.95605E-03
-4.309344E-04,4.61426E-03
-4.309248E-04,4.17480E-03
-4.309152E-04,4.12598E-03
-4.309056E-04,4.27246E-03
-4.308960E-04,4.32129E-03
-4.308864E-04,4.80957E-03
-4.308768E-04,4.85840E-03
-4.308672E-04,4.56543E-03
-4.308576E-04,3.78418E-03
-4.308480E-04,3.73535E-03
-4.308384E-04,3.54004E-03
-4.308288E-04,3.97949E-03
-4.308192E-04,4.51660E-03
-4.308096E-04,5.10254E-03
-4.308000E-04,5.20020E-03
-4.307904E-04,5.00488E-03
-4.307808E-04,4.37012E-03
-4.307712E-04,4.22363E-03
-4.307616E-04,4.41895E-03
-4.307520E-04,4.46777E-03
-4.307424E-04,4.80957E-03
-4.307328E-04,4.37012E-03
-4.307232E-04,4.12598E-03
-4.307136E-04,3.97949E-03
-4.307040E-04,4.41895E-03
-4.306944E-04,4.80957E-03
-4.306848E-04,5.00488E-03
-4.306752E-04,5.10254E-03
-4.306656E-04,4.37012E-03
-4.306560E-04,3.97949E-03
-4.306464E-04,3.68652E-03
-4.306368E-04,3.88184E-03
-4.306272E-04,4.12598E-03
-4.306176E-04,4.46777E-03
-4.306080E-04,4.56543E-03
-4.305984E-04,4.66309E-03
-4.305888E-04,4.56543E-03
-4.305792E-04,4.51660E-03
-4.305696E-04,4.41895E-03
-4.305600E-04,4.32129E-03
-4.305504E-04,3.93066E-03
-4.305408E-04,3.63770E-03
-4.305312E-04,3.73535E-03
-4.305216E-04,4.12598E-03
-4.305120E-04,4.71191E-03
-4.305024E-04,5.15137E-03
-4.304928E-04,5.34668E-03
-4.304832E-04,5.05371E-03
-4.304736E-04,4.27246E-03
-4.304640E-04,3.68652E-03
-4.304544E-04,3.34473E-03
-4.304448E-04,4.02832E-03
-4.304352E-04,4.32129E-03
-4.304256E-04,4.95605E-03
-4.304160E-04,5.10254E-03
-4.304064E-04,5.10254E-03
-4.303968E-04,4.61426E-03
-4.303872E-04,4.41895E-03
-4.303776E-04,3.97949E-03
-4.303680E-04,4.32129E-03
-4.303584E-04,4.51660E-03
-4.303488E-04,4.61426E-03
-4.303392E-04,4.56543E-03
-4.303296E-04,4.66309E-03
-4.303200E-04,4.61426E-03
-4.303104E-04,4.37012E-03
-4.303008E-04,4.32129E-03
-4.302912E-04,3.88184E-03
-4.302816E-04,3.63770E-03
-4.302720E-04,3.68652E-03
-4.302624E-04,4.27246E-03
-4.302528E-04,5.10254E-03
-4.302432E-04,5.68848E-03
-4.302336E-04,5.54199E-03
-4.302240E-04,4.56543E-03
-4.302144E-04,3.97949E-03
-4.302048E-04,3.29590E-03
-4.301952E-04,3.68652E-03
-4.301856E-04,4.12598E-03
-4.301760E-04,4.76074E-03
-4.301664E-04,4.66309E-03
-4.301568E-04,4.51660E-03
-4.301472E-04,4.07715E-03
-4.301376E-04,3.97949E-03
-4.301280E-04,4.22363E-03
-4.301184E-04,4.90723E-03
-4.301088E-04,5.24902E-03
-4.300992E-04,5.24902E-03
-4.300896E-04,4.90723E-03
-4.300800E-04,4.37012E-03
-4.300704E-04,4.02832E-03
-4.300608E-04,4.12598E-03
-4.300512E-04,4.37012E-03
-4.300416E-04,4.71191E-03
-4.300320E-04,4.56543E-03
-4.300224E-04,4.17480E-03
-4.300128E-04,4.07715E-03
-4.300032E-04,4.27246E-03
-4.299936E-04,4.76074E-03
-4.299840E-04,4.85840E-03
-4.299744E-04,4.85840E-03
-4.299648E-04,4.27246E-03
-4.299552E-04,3.88184E-03
-4.299456E-04,3.93066E-03
-4.299360E-04,3.78418E-03
-4.299264E-04,4.41895E-03
-4.299168E-04,4.90723E-03
-4.299072E-04,4.90723E-03
-4.298976E-04,4.46777E-03
-4.298880E-04,3.88184E-03
-4.298784E-04,3.73535E-03
-4.298688E-04,4.32129E-03
-4.298592E-04,4.66309E-03
-4.298496E-04,4.85840E-03
-4.298400E-04,5.20020E-03
-4.298304E-04,4.90723E-03
-4.298208E-04,4.41895E-03
-4.298112E-04,4.46777E-03
-4.298016E-04,4.41895E-03
-4.297920E-04,4.80957E-03
-4.297824E-04,4.90723E-03
-4.297728E-04,4.76074E-03
-4.297632E-04,4.41895E-03
-4.297536E-04,4.32129E-03
-4.297440E-04,4.41895E-03
-4.297344E-04,4.71191E-03
-4.297248E-04,4.66309E-03
-4.297152E-04,4.37012E-03
-4.297056E-04,3.93066E-03
-4.296960E-04,3.83301E-03
-4.296864E-04,3.68652E-03
-4.296768E-04,4.12598E-03
-4.296672E-04,4.66309E-03
-4.296576E-04,5.10254E-03
-4.296480E-04,4.85840E-03
-4.296384E-04,4.61426E-03
-4.296288E-04,4.22363E-03
-4.296192E-04,4.17480E-03
-4.296096E-04,4.46777E-03
-4.296000E-04,5.05371E-03
-4.295904E-04,5.05371E-03
-4.295808E-04,4.85840E-03
-4.295712E-04,4.56543E-03
-4.295616E-04,4.17480E-03
-4.295520E-04,3.93066E-03
-4.295424E-04,4.22363E-03
-4.295328E-04,4.66309E-03
-4.295232E-04,4.61426E-03
-4.295136E-04,4.51660E-03
-4.295040E-04,4.22363E-03
-4.294944E-04,3.93066E-03
-4.294848E-04,4.17480E-03
-4.294752E-04,4.71191E-03
-4.294656E-04,5.00488E-03
-4.294560E-04,5.10254E-03
-4.294464E-04,4.76074E-03
-4.294368E-04,3.97949E-03
-4.294272E-04,4.02832E-03
-4.294176E-04,4.12598E-03
-4.294080E-04,4.46777E-03
-4.293984E-04,4.51660E-03
-4.293888E-04,4.90723E-03
-4.293792E-04,4.76074E-03
-4.293696E-04,4.71191E-03
-4.293600E-04,4.51660E-03
-4.293504E-04,4.76074E-03
-4.293408E-04,4.51660E-03
-4.293312E-04,4.46777E-03
-4.293216E-04,4.37012E-03
-4.293120E-04,4.17480E-03
-4.293024E-04,4.41895E-03
-4.292928E-04,4.80957E-03
-4.292832E-04,5.39551E-03
-4.292736E-04,5.20020E-03
-4.292640E-04,5.20020E-03
-4.292544E-04,4.46777E-03
-4.292448E-04,4.07715E-03
-4.292352E-04,3.88184E-03
-4.292256E-04,4.17480E-03
-4.292160E-04,4.71191E-03
-4.292064E-04,5.00488E-03
-4.291968E-04,5.29785E-03
-4.291872E-04,4.71191E-03
-4.291776E-04,4.61426E-03
-4.291680E-04,3.97949E-03
-4.291584E-04,4.37012E-03
-4.291488E-04,4.12598E-03
-4.291392E-04,4.56543E-03
-4.291296E-04,4.61426E-03
-4.291200E-04,4.61426E-03
-4.291104E-04,4.46777E-03
-4.291008E-04,4.37012E-03
-4.290912E-04,4.32129E-03
-4.290816E-04,4.41895E-03
-4.290720E-04,4.32129E-03
-4.290624E-04,4.71191E-03
-4.290528E-04,4.71191E-03
-4.290432E-04,5.00488E-03
-4.290336E-04,5.05371E-03
-4.290240E-04,5.05371E-03
-4.290144E-04,4.66309E-03
-4.290048E-04,4.12598E-03
-4.289952E-04,3.73535E-03
-4.289856E-04,3.88184E-03
-4.289760E-04,4.22363E-03
-4.289664E-04,5.00488E-03
-4.289568E-04,5.34668E-03
-4.289472E-04,5.39551E-03
-4.289376E-04,4.76074E-03
-4.289280E-04,4.22363E-03
-4.289184E-04,3.78418E-03
-4.289088E-04,4.41895E-03
-4.288992E-04,5.00488E-03
-4.288896E-04,5.20020E-03
-4.288800E-04,4.95605E-03
-4.288704E-04,4.90723E-03
-4.288608E-04,4.32129E-03
-4.288512E-04,3.93066E-03
-4.288416E-04,3.78418E-03
-4.288320E-04,4.12598E-03
-4.288224E-04,4.41895E-03
-4.288128E-04,4.71191E-03
-4.288032E-04,4.51660E-03
-4.287936E-04,4.85840E-03
-4.287840E-04,5.05371E-03
-4.287744E-04,5.10254E-03
-4.287648E-04,5.10254E-03
-4.287552E-04,5.05371E-03
-4.287456E-04,4.17480E-03
-4.287360E-04,3.93066E-03
-4.287264E-04,3.88184E-03
-4.287168E-04,4.27246E-03
-4.287072E-04,4.95605E-03
-4.286976E-04,5.49316E-03
-4.286880E-04,5.59082E-03
-4.286784E-04,5.15137E-03
-4.286688E-04,4.71191E-03
-4.286592E-04,4.27246E-03
-4.286496E-04,4.37012E-03
-4.286400E-04,4.61426E-03
-4.286304E-04,4.71191E-03
-4.286208E-04,4.90723E-03
-4.286112E-04,4.66309E-03
-4.286016E-04,4.51660E-03
-4.285920E-04,4.37012E-03
-4.285824E-04,4.41895E-03
-4.285728E-04,4.56543E-03
-4.285632E-04,4.80957E-03
-4.285536E-04,4.46777E-03
-4.285440E-04,4.22363E-03
-4.285344E-04,3.97949E-03
-4.285248E-04,4.22363E-03
-4.285152E-04,4.66309E-03
-4.285056E-04,5.00488E-03
-4.284960E-04,5.00488E-03
-4.284864E-04,4.85840E-03
-4.284768E-04,4.66309E-03
-4.284672E-04,4.46777E-03
-4.284576E-04,4.56543E-03
-4.284480E-04,5.00488E-03
