in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.60E+01,7.079E+01,-7.313E+01,-1.464E+02,5.000E+00
8.70E+01,7.244E+01,-7.309E+01,-1.393E+02,5.000E+00
8.80E+01,7.413E+01,-7.168E+01,-1.360E+02,5.000E+00
8.90E+01,7.586E+01,-7.186E+01,-1.337E+02,5.000E+00
9.00E+01,7.762E+01,-7.147E+01,-1.389E+02,5.000E+00
9.10E+01,7.943E+01,-7.136E+01,-1.380E+02,5.000E+00
9.20E+01,8.128E+01,-7.157E+01,-1.371E+02,5.000E+00
9.30E+01,8.318E+01,-7.222E+01,-1.386E+02,5.000E+00
9.40E+01,8.511E+01,-7.155E+01,-1.343E+02,5.000E+00
9.50E+01,8.710E+01,-7.127E+01,-1.355E+02,5.000E+00
9.60E+01,8.913E+01,-7.105E+01,-1.389E+02,5.000E+00
9.70E+01,9.120E+01,-7.184E+01,-1.359E+02,5.000E+00
9.80E+01,9.333E+01,-7.138E+01,-1.362E+02,5.000E+00
9.90E+01,9.550E+01,-7.112E+01,-1.365E+02,5.000E+00
1.00E+02,9.772E+01,-7.117E+01,-1.373E+02,5.000E+00
1.01E+02,1.000E+02,-7.101E+01,-1.368E+02,5.000E+00
1.02E+02,1.023E+02,-7.086E+01,-1.335E+02,5.000E+00
1.03E+02,1.047E+02,-7.062E+01,-1.388E+02,5.000E+00
1.04E+02,1.072E+02,-7.073E+01,-1.376E+02,5.000E+00
1.05E+02,1.096E+02,-7.046E+01,-1.378E+02,5.000E+00
1.06E+02,1.122E+02,-7.052E+01,-1.342E+02,5.000E+00
1.07E+02,1.148E+02,-7.056E+01,-1.362E+02,5.000E+00
1.08E+02,1.175E+02,-7.034E+01,-1.387E+02,5.000E+00
1.09E+02,1.202E+02,-7.045E+01,-1.369E+02,5.000E+00
1.10E+02,1.230E+02,-7.028E+01,-1.362E+02,5.000E+00
1.11E+02,1.259E+02,-7.008E+01,-1.373E+02,5.000E+00
1.12E+02,1.288E+02,-7.050E+01,-1.372E+02,5.000E+00
1.13E+02,1.318E+02,-6.995E+01,-1.384E+02,5.000E+00
1.14E+02,1.349E+02,-6.973E+01,-1.399E+02,5.000E+00
1.15E+02,1.380E+02,-7.008E+01,-1.373E+02,5.000E+00
1.16E+02,1.413E+02,-6.970E+01,-1.358E+02,5.000E+00
1.17E+02,1.445E+02,-6.932E+01,-1.376E+02,5.000E+00
1.18E+02,1.479E+02,-6.953E+01,-1.370E+02,5.000E+00
1.19E+02,1.514E+02,-6.932E+01,-1.370E+02,5.000E+00
1.20E+02,1.549E+02,-6.956E+01,-1.383E+02,5.000E+00
1.21E+02,1.585E+02,-6.931E+01,-1.380E+02,5.000E+00
1.22E+02,1.622E+02,-6.922E+01,-1.369E+02,5.000E+00
1.23E+02,1.660E+02,-6.893E+01,-1.375E+02,5.000E+00
1.24E+02,1.698E+02,-6.878E+01,-1.386E+02,5.000E+00
1.25E+02,1.738E+02,-6.865E+01,-1.386E+02,5.000E+00
1.26E+02,1.778E+02,-6.863E+01,-1.379E+02,5.000E+00
1.27E+02,1.820E+02,-6.859E+01,-1.383E+02,5.000E+00
1.28E+02,1.862E+02,-6.852E+01,-1.383E+02,5.000E+00
1.29E+02,1.905E+02,-6.834E+01,-1.379E+02,5.000E+00
1.30E+02,1.950E+02,-6.822E+01,-1.385E+02,5.000E+00
1.31E+02,1.995E+02,-6.836E+01,-1.370E+02,5.000E+00
1.32E+02,2.042E+02,-6.821E+01,-1.383E+02,5.000E+00
1.33E+02,2.089E+02,-6.804E+01,-1.387E+02,5.000E+00
1.34E+02,2.138E+02,-6.789E+01,-1.392E+02,5.000E+00
1.35E+02,2.188E+02,-6.789E+01,-1.388E+02,5.000E+00
1.36E+02,2.239E+02,-6.773E+01,-1.383E+02,5.000E+00
1.37E+02,2.291E+02,-6.780E+01,-1.388E+02,5.000E+00
1.38E+02,2.344E+02,-6.736E+01,-1.403E+02,5.000E+00
1.39E+02,2.399E+02,-6.724E+01,-1.389E+02,5.000E+00
1.40E+02,2.455E+02,-6.734E+01,-1.383E+02,5.000E+00
1.41E+02,2.512E+02,-6.732E+01,-1.394E+02,5.000E+00
1.42E+02,2.570E+02,-6.710E+01,-1.380E+02,5.000E+00
1.43E+02,2.630E+02,-6.696E+01,-1.400E+02,5.000E+00
1.44E+02,2.692E+02,-6.701E+01,-1.383E+02,5.000E+00
1.45E+02,2.754E+02,-6.678E+01,-1.387E+02,5.000E+00
1.46E+02,2.818E+02,-6.657E+01,-1.394E+02,5.000E+00
1.47E+02,2.884E+02,-6.665E+01,-1.395E+02,5.000E+00
1.48E+02,2.951E+02,-6.641E+01,-1.402E+02,5.000E+00
1.49E+02,3.020E+02,-6.644E+01,-1.401E+02,5.000E+00
1.50E+02,3.090E+02,-6.629E+01,-1.406E+02,5.000E+00
1.51E+02,3.162E+02,-6.617E+01,-1.404E+02,5.000E+00
1.52E+02,3.236E+02,-6.611E+01,-1.399E+02,5.000E+00
1.53E+02,3.311E+02,-6.608E+01,-1.406E+02,5.000E+00
1.54E+02,3.388E+02,-6.608E+01,-1.402E+02,5.000E+00
1.55E+02,3.467E+02,-6.590E+01,-1.401E+02,5.000E+00
1.56E+02,3.548E+02,-6.569E+01,-1.410E+02,5.000E+00
1.57E+02,3.631E+02,-6.567E+01,-1.407E+02,5.000E+00
1.58E+02,3.715E+02,-6.560E+01,-1.410E+02,5.000E+00
1.59E+02,3.802E+02,-6.558E+01,-1.411E+02,5.000E+00
1.60E+02,3.890E+02,-6.543E+01,-1.414E+02,5.000E+00
1.61E+02,3.981E+02,-6.526E+01,-1.415E+02,5.000E+00
1.62E+02,4.074E+02,-6.525E+01,-1.411E+02,5.000E+00
1.63E+02,4.169E+02,-6.496E+01,-1.416E+02,5.000E+00
1.64E+02,4.266E+02,-6.505E+01,-1.419E+02,5.000E+00
1.65E+02,4.365E+02,-6.477E+01,-1.416E+02,5.000E+00
1.66E+02,4.467E+02,-6.486E+01,-1.418E+02,5.000E+00
1.67E+02,4.571E+02,-6.482E+01,-1.424E+02,5.000E+00
1.68E+02,4.677E+02,-6.464E+01,-1.407E+02,5.000E+00
1.69E+02,4.786E+02,-6.466E+01,-1.424E+02,5.000E+00
1.70E+02,4.898E+02,-6.466E+01,-1.421E+02,5.000E+00
1.71E+02,5.012E+02,-6.440E+01,-1.425E+02,5.000E+00
1.72E+02,5.129E+02,-6.430E+01,-1.426E+02,5.000E+00
1.73E+02,5.248E+02,-6.411E+01,-1.430E+02,5.000E+00
1.74E+02,5.370E+02,-6.409E+01,-1.433E+02,5.000E+00
1.75E+02,5.495E+02,-6.401E+01,-1.432E+02,5.000E+00
1.76E+02,5.623E+02,-6.383E+01,-1.434E+02,5.000E+00
1.77E+02,5.754E+02,-6.382E+01,-1.430E+02,5.000E+00
1.78E+02,5.888E+02,-6.369E+01,-1.433E+02,5.000E+00
1.79E+02,6.026E+02,-6.369E+01,-1.430E+02,5.000E+00
1.80E+02,6.166E+02,-6.356E+01,-1.437E+02,5.000E+00
1.81E+02,6.310E+02,-6.347E+01,-1.437E+02,5.000E+00
1.82E+02,6.457E+02,-6.332E+01,-1.443E+02,5.000E+00
1.83E+02,6.607E+02,-6.330E+01,-1.443E+02,5.000E+00
1.84E+02,6.761E+02,-6.319E+01,-1.443E+02,5.000E+00
1.85E+02,6.918E+02,-6.318E+01,-1.444E+02,5.000E+00
1.86E+02,7.079E+02,-6.308E+01,-1.449E+02,5.000E+00
1.87E+02,7.244E+02,-6.296E+01,-1.455E+02,5.000E+00
1.88E+02,7.413E+02,-6.290E+01,-1.453E+02,5.000E+00
1.89E+02,7.586E+02,-6.273E+01,-1.454E+02,5.000E+00
1.90E+02,7.762E+02,-6.266E+01,-1.457E+02,5.000E+00
1.91E+02,7.943E+02,-6.262E+01,-1.457E+02,5.000E+00
1.92E+02,8.128E+02,-6.249E+01,-1.460E+02,5.000E+00
1.93E+02,8.318E+02,-6.236E+01,-1.464E+02,5.000E+00
1.94E+02,8.511E+02,-6.235E+01,-1.466E+02,5.000E+00
1.95E+02,8.710E+02,-6.227E+01,-1.472E+02,5.000E+00
1.96E+02,8.913E+02,-6.216E+01,-1.468E+02,5.000E+00
