in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.60E+01,7.079E+01,-5.867E+01,-1.749E+02,5.000E+00
8.70E+01,7.244E+01,-5.857E+01,-1.738E+02,5.000E+00
8.80E+01,7.413E+01,-5.873E+01,-1.736E+02,5.000E+00
8.90E+01,7.586E+01,-5.898E+01,-1.741E+02,5.000E+00
9.00E+01,7.762E+01,-5.902E+01,-1.741E+02,5.000E+00
9.10E+01,7.943E+01,-5.889E+01,-1.746E+02,5.000E+00
9.20E+01,8.128E+01,-5.883E+01,-1.760E+02,5.000E+00
9.30E+01,8.318E+01,-5.886E+01,-1.748E+02,5.000E+00
9.40E+01,8.511E+01,-5.870E+01,-1.760E+02,5.000E+00
9.50E+01,8.710E+01,-5.896E+01,-1.755E+02,5.000E+00
9.60E+01,8.913E+01,-5.885E+01,-1.753E+02,5.000E+00
9.70E+01,9.120E+01,-5.895E+01,-1.749E+02,5.000E+00
9.80E+01,9.333E+01,-5.893E+01,-1.756E+02,5.000E+00
9.90E+01,9.550E+01,-5.901E+01,-1.756E+02,5.000E+00
1.00E+02,9.772E+01,-5.889E+01,-1.764E+02,5.000E+00
1.01E+02,1.000E+02,-5.895E+01,-1.766E+02,5.000E+00
1.02E+02,1.023E+02,-5.894E+01,-1.766E+02,5.000E+00
1.03E+02,1.047E+02,-5.884E+01,-1.762E+02,5.000E+00
1.04E+02,1.072E+02,-5.903E+01,-1.765E+02,5.000E+00
1.05E+02,1.096E+02,-5.895E+01,-1.767E+02,5.000E+00
1.06E+02,1.122E+02,-5.893E+01,-1.766E+02,5.000E+00
1.07E+02,1.148E+02,-5.893E+01,-1.770E+02,5.000E+00
1.08E+02,1.175E+02,-5.898E+01,-1.767E+02,5.000E+00
1.09E+02,1.202E+02,-5.901E+01,-1.773E+02,5.000E+00
1.10E+02,1.230E+02,-5.903E+01,-1.769E+02,5.000E+00
1.11E+02,1.259E+02,-5.910E+01,-1.774E+02,5.000E+00
