in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
9.20E+01,8.128E+01,-6.621E+01,-1.325E+02,5.000E+00
9.30E+01,8.318E+01,-6.655E+01,-1.342E+02,5.000E+00
9.40E+01,8.511E+01,-6.632E+01,-1.347E+02,5.000E+00
9.50E+01,8.710E+01,-6.569E+01,-1.341E+02,5.000E+00
9.60E+01,8.913E+01,-6.569E+01,-1.341E+02,5.000E+00
9.70E+01,9.120E+01,-6.567E+01,-1.348E+02,5.000E+00
9.80E+01,9.333E+01,-6.631E+01,-1.345E+02,5.000E+00
9.90E+01,9.550E+01,-6.542E+01,-1.331E+02,5.000E+00
1.00E+02,9.772E+01,-6.557E+01,-1.355E+02,5.000E+00
1.01E+02,1.000E+02,-6.517E+01,-1.343E+02,5.000E+00
1.02E+02,1.023E+02,-6.531E+01,-1.366E+02,5.000E+00
1.03E+02,1.047E+02,-6.506E+01,-1.356E+02,5.000E+00
1.04E+02,1.072E+02,-6.508E+01,-1.366E+02,5.000E+00
1.05E+02,1.096E+02,-6.498E+01,-1.371E+02,5.000E+00
1.06E+02,1.122E+02,-6.492E+01,-1.363E+02,5.000E+00
1.07E+02,1.148E+02,-6.477E+01,-1.369E+02,5.000E+00
1.08E+02,1.175E+02,-6.463E+01,-1.365E+02,5.000E+00
1.09E+02,1.202E+02,-6.456E+01,-1.373E+02,5.000E+00
1.10E+02,1.230E+02,-6.456E+01,-1.374E+02,5.000E+00
1.11E+02,1.259E+02,-6.449E+01,-1.380E+02,5.000E+00
1.12E+02,1.288E+02,-6.443E+01,-1.383E+02,5.000E+00
1.13E+02,1.318E+02,-6.434E+01,-1.386E+02,5.000E+00
1.14E+02,1.349E+02,-6.419E+01,-1.380E+02,5.000E+00
1.15E+02,1.380E+02,-6.406E+01,-1.383E+02,5.000E+00
1.16E+02,1.413E+02,-6.392E+01,-1.394E+02,5.000E+00
1.17E+02,1.445E+02,-6.390E+01,-1.393E+02,5.000E+00
1.18E+02,1.479E+02,-6.389E+01,-1.395E+02,5.000E+00
1.19E+02,1.514E+02,-6.373E+01,-1.398E+02,5.000E+00
1.20E+02,1.549E+02,-6.367E+01,-1.405E+02,5.000E+00
1.21E+02,1.585E+02,-6.352E+01,-1.398E+02,5.000E+00
1.22E+02,1.622E+02,-6.350E+01,-1.410E+02,5.000E+00
1.23E+02,1.660E+02,-6.339E+01,-1.403E+02,5.000E+00
1.24E+02,1.698E+02,-6.334E+01,-1.418E+02,5.000E+00
1.25E+02,1.738E+02,-6.324E+01,-1.411E+02,5.000E+00
1.26E+02,1.778E+02,-6.315E+01,-1.419E+02,5.000E+00
1.27E+02,1.820E+02,-6.300E+01,-1.424E+02,5.000E+00
1.28E+02,1.862E+02,-6.303E+01,-1.416E+02,5.000E+00
1.29E+02,1.905E+02,-6.291E+01,-1.428E+02,5.000E+00
1.30E+02,1.950E+02,-6.278E+01,-1.425E+02,5.000E+00
1.31E+02,1.995E+02,-6.279E+01,-1.429E+02,5.000E+00
1.32E+02,2.042E+02,-6.274E+01,-1.436E+02,5.000E+00
1.33E+02,2.089E+02,-6.262E+01,-1.434E+02,5.000E+00
1.34E+02,2.138E+02,-6.247E+01,-1.445E+02,5.000E+00
1.35E+02,2.188E+02,-6.246E+01,-1.444E+02,5.000E+00
1.36E+02,2.239E+02,-6.227E+01,-1.441E+02,5.000E+00
1.37E+02,2.291E+02,-6.224E+01,-1.446E+02,5.000E+00
1.38E+02,2.344E+02,-6.215E+01,-1.444E+02,5.000E+00
1.39E+02,2.399E+02,-6.216E+01,-1.451E+02,5.000E+00
1.40E+02,2.455E+02,-6.194E+01,-1.454E+02,5.000E+00
1.41E+02,2.512E+02,-6.184E+01,-1.452E+02,5.000E+00
1.42E+02,2.570E+02,-6.173E+01,-1.456E+02,5.000E+00
1.43E+02,2.630E+02,-6.170E+01,-1.463E+02,5.000E+00
1.44E+02,2.692E+02,-6.172E+01,-1.455E+02,5.000E+00
1.45E+02,2.754E+02,-6.162E+01,-1.467E+02,5.000E+00
1.46E+02,2.818E+02,-6.151E+01,-1.467E+02,5.000E+00
1.47E+02,2.884E+02,-6.142E+01,-1.463E+02,5.000E+00
1.48E+02,2.951E+02,-6.137E+01,-1.470E+02,5.000E+00
1.49E+02,3.020E+02,-6.137E+01,-1.473E+02,5.000E+00
1.50E+02,3.090E+02,-6.129E+01,-1.474E+02,5.000E+00
1.51E+02,3.162E+02,-6.110E+01,-1.474E+02,5.000E+00
1.52E+02,3.236E+02,-6.115E+01,-1.485E+02,5.000E+00
1.53E+02,3.311E+02,-6.101E+01,-1.483E+02,5.000E+00
1.54E+02,3.388E+02,-6.088E+01,-1.490E+02,5.000E+00
1.55E+02,3.467E+02,-6.081E+01,-1.493E+02,5.000E+00
1.56E+02,3.548E+02,-6.082E+01,-1.493E+02,5.000E+00
1.57E+02,3.631E+02,-6.070E+01,-1.501E+02,5.000E+00
1.58E+02,3.715E+02,-6.065E+01,-1.498E+02,5.000E+00
1.59E+02,3.802E+02,-6.052E+01,-1.497E+02,5.000E+00
1.60E+02,3.890E+02,-6.051E+01,-1.495E+02,5.000E+00
1.61E+02,3.981E+02,-6.047E+01,-1.501E+02,5.000E+00
1.62E+02,4.074E+02,-6.040E+01,-1.501E+02,5.000E+00
1.63E+02,4.169E+02,-6.035E+01,-1.504E+02,5.000E+00
1.64E+02,4.266E+02,-6.033E+01,-1.515E+02,5.000E+00
1.65E+02,4.365E+02,-6.029E+01,-1.512E+02,5.000E+00
1.66E+02,4.467E+02,-6.008E+01,-1.515E+02,5.000E+00
1.67E+02,4.571E+02,-6.000E+01,-1.521E+02,5.000E+00
1.68E+02,4.677E+02,-5.997E+01,-1.526E+02,5.000E+00
1.69E+02,4.786E+02,-5.994E+01,-1.523E+02,5.000E+00
1.70E+02,4.898E+02,-5.995E+01,-1.522E+02,5.000E+00
1.71E+02,5.012E+02,-5.980E+01,-1.536E+02,5.000E+00
1.72E+02,5.129E+02,-5.984E+01,-1.533E+02,5.000E+00
1.73E+02,5.248E+02,-5.972E+01,-1.534E+02,5.000E+00
1.74E+02,5.370E+02,-5.960E+01,-1.540E+02,5.000E+00
1.75E+02,5.495E+02,-5.953E+01,-1.541E+02,5.000E+00
1.76E+02,5.623E+02,-5.961E+01,-1.540E+02,5.000E+00
1.77E+02,5.754E+02,-5.943E+01,-1.546E+02,5.000E+00
1.78E+02,5.888E+02,-5.934E+01,-1.543E+02,5.000E+00
1.79E+02,6.026E+02,-5.935E+01,-1.550E+02,5.000E+00
1.80E+02,6.166E+02,-5.933E+01,-1.546E+02,5.000E+00
1.81E+02,6.310E+02,-5.925E+01,-1.551E+02,5.000E+00
1.82E+02,6.457E+02,-5.929E+01,-1.553E+02,5.000E+00
1.83E+02,6.607E+02,-5.917E+01,-1.558E+02,5.000E+00
1.84E+02,6.761E+02,-5.914E+01,-1.558E+02,5.000E+00
1.85E+02,6.918E+02,-5.907E+01,-1.563E+02,5.000E+00
1.86E+02,7.079E+02,-5.901E+01,-1.565E+02,5.000E+00
1.87E+02,7.244E+02,-5.894E+01,-1.570E+02,5.000E+00
1.88E+02,7.413E+02,-5.895E+01,-1.570E+02,5.000E+00
1.89E+02,7.586E+02,-5.885E+01,-1.570E+02,5.000E+00
1.90E+02,7.762E+02,-5.876E+01,-1.575E+02,5.000E+00
1.91E+02,7.943E+02,-5.873E+01,-1.577E+02,5.000E+00
1.92E+02,8.128E+02,-5.870E+01,-1.576E+02,5.000E+00
1.93E+02,8.318E+02,-5.868E+01,-1.583E+02,5.000E+00
1.94E+02,8.511E+02,-5.858E+01,-1.582E+02,5.000E+00
1.95E+02,8.710E+02,-5.855E+01,-1.586E+02,5.000E+00
1.96E+02,8.913E+02,-5.854E+01,-1.591E+02,5.000E+00
1.97E+02,9.120E+02,-5.846E+01,-1.593E+02,5.000E+00
1.98E+02,9.333E+02,-5.848E+01,-1.596E+02,5.000E+00
1.99E+02,9.550E+02,-5.830E+01,-1.601E+02,5.000E+00
2.00E+02,9.772E+02,-5.834E+01,-1.599E+02,5.000E+00
2.01E+02,1.000E+03,-5.828E+01,-1.601E+02,5.000E+00
2.02E+02,1.023E+03,-5.825E+01,-1.606E+02,5.000E+00
2.03E+02,1.047E+03,-5.819E+01,-1.609E+02,5.000E+00
2.04E+02,1.072E+03,-5.815E+01,-1.613E+02,5.000E+00
2.05E+02,1.096E+03,-5.808E+01,-1.614E+02,5.000E+00
2.06E+02,1.122E+03,-5.807E+01,-1.616E+02,5.000E+00
2.07E+02,1.148E+03,-5.805E+01,-1.617E+02,5.000E+00
2.08E+02,1.175E+03,-5.801E+01,-1.620E+02,5.000E+00
2.09E+02,1.202E+03,-5.797E+01,-1.620E+02,5.000E+00
2.10E+02,1.230E+03,-5.789E+01,-1.626E+02,5.000E+00
2.11E+02,1.259E+03,-5.787E+01,-1.629E+02,5.000E+00
2.12E+02,1.288E+03,-5.785E+01,-1.631E+02,5.000E+00
2.13E+02,1.318E+03,-5.778E+01,-1.633E+02,5.000E+00
2.14E+02,1.349E+03,-5.778E+01,-1.635E+02,5.000E+00
2.15E+02,1.380E+03,-5.773E+01,-1.638E+02,5.000E+00
2.16E+02,1.413E+03,-5.774E+01,-1.639E+02,5.000E+00
2.17E+02,1.445E+03,-5.766E+01,-1.644E+02,5.000E+00
2.18E+02,1.479E+03,-5.761E+01,-1.647E+02,5.000E+00
2.19E+02,1.514E+03,-5.762E+01,-1.647E+02,5.000E+00
2.20E+02,1.549E+03,-5.759E+01,-1.649E+02,5.000E+00
2.21E+02,1.585E+03,-5.756E+01,-1.651E+02,5.000E+00
2.22E+02,1.622E+03,-5.751E+01,-1.655E+02,5.000E+00
2.23E+02,1.660E+03,-5.746E+01,-1.657E+02,5.000E+00
2.24E+02,1.698E+03,-5.741E+01,-1.662E+02,5.000E+00
2.25E+02,1.738E+03,-5.739E+01,-1.662E+02,5.000E+00
2.26E+02,1.778E+03,-5.740E+01,-1.664E+02,5.000E+00
2.27E+02,1.820E+03,-5.739E+01,-1.667E+02,5.000E+00
2.28E+02,1.862E+03,-5.729E+01,-1.670E+02,5.000E+00
2.29E+02,1.905E+03,-5.729E+01,-1.672E+02,5.000E+00
2.30E+02,1.950E+03,-5.726E+01,-1.674E+02,5.000E+00
2.31E+02,1.995E+03,-5.727E+01,-1.676E+02,5.000E+00
2.32E+02,2.042E+03,-5.721E+01,-1.680E+02,5.000E+00
2.33E+02,2.089E+03,-5.721E+01,-1.681E+02,5.000E+00
2.34E+02,2.138E+03,-5.718E+01,-1.685E+02,5.000E+00
2.35E+02,2.188E+03,-5.713E+01,-1.689E+02,5.000E+00
2.36E+02,2.239E+03,-5.710E+01,-1.690E+02,5.000E+00
2.37E+02,2.291E+03,-5.709E+01,-1.691E+02,5.000E+00
2.38E+02,2.344E+03,-5.704E+01,-1.692E+02,5.000E+00
2.39E+02,2.399E+03,-5.704E+01,-1.695E+02,5.000E+00
2.40E+02,2.455E+03,-5.701E+01,-1.700E+02,5.000E+00
2.41E+02,2.512E+03,-5.699E+01,-1.702E+02,5.000E+00
2.42E+02,2.570E+03,-5.696E+01,-1.705E+02,5.000E+00
2.43E+02,2.630E+03,-5.695E+01,-1.706E+02,5.000E+00
2.44E+02,2.692E+03,-5.691E+01,-1.707E+02,5.000E+00
2.45E+02,2.754E+03,-5.691E+01,-1.710E+02,5.000E+00
2.46E+02,2.818E+03,-5.689E+01,-1.713E+02,5.000E+00
2.47E+02,2.884E+03,-5.687E+01,-1.716E+02,5.000E+00
2.48E+02,2.951E+03,-5.685E+01,-1.719E+02,5.000E+00
2.49E+02,3.020E+03,-5.683E+01,-1.720E+02,5.000E+00
2.50E+02,3.090E+03,-5.680E+01,-1.722E+02,5.000E+00
2.51E+02,3.162E+03,-5.676E+01,-1.724E+02,5.000E+00
2.52E+02,3.236E+03,-5.677E+01,-1.727E+02,5.000E+00
2.53E+02,3.311E+03,-5.674E+01,-1.732E+02,5.000E+00
2.54E+02,3.388E+03,-5.674E+01,-1.735E+02,5.000E+00
2.55E+02,3.467E+03,-5.673E+01,-1.736E+02,5.000E+00
2.56E+02,3.548E+03,-5.669E+01,-1.736E+02,5.000E+00
2.57E+02,3.631E+03,-5.667E+01,-1.739E+02,5.000E+00
2.58E+02,3.715E+03,-5.668E+01,-1.744E+02,5.000E+00
2.59E+02,3.802E+03,-5.666E+01,-1.745E+02,5.000E+00
2.60E+02,3.890E+03,-5.665E+01,-1.747E+02,5.000E+00
2.61E+02,3.981E+03,-5.663E+01,-1.748E+02,5.000E+00
2.62E+02,4.074E+03,-5.662E+01,-1.752E+02,5.000E+00
2.63E+02,4.169E+03,-5.662E+01,-1.755E+02,5.000E+00
2.64E+02,4.266E+03,-5.660E+01,-1.759E+02,5.000E+00
2.65E+02,4.365E+03,-5.658E+01,-1.761E+02,5.000E+00
2.66E+02,4.467E+03,-5.658E+01,-1.764E+02,5.000E+00
2.67E+02,4.571E+03,-5.654E+01,-1.764E+02,5.000E+00
2.68E+02,4.677E+03,-5.656E+01,-1.766E+02,5.000E+00
2.69E+02,4.786E+03,-5.654E+01,-1.767E+02,5.000E+00
2.70E+02,4.898E+03,-5.654E+01,-1.770E+02,5.000E+00
2.71E+02,5.012E+03,-5.651E+01,-1.775E+02,5.000E+00
2.72E+02,5.129E+03,-5.652E+01,-1.779E+02,5.000E+00
2.73E+02,5.248E+03,-5.650E+01,-1.781E+02,5.000E+00
2.74E+02,5.370E+03,-5.648E+01,-1.783E+02,5.000E+00
2.75E+02,5.495E+03,-5.649E+01,-1.784E+02,5.000E+00
2.76E+02,5.623E+03,-5.649E+01,-1.785E+02,5.000E+00
2.77E+02,5.754E+03,-5.646E+01,-1.789E+02,5.000E+00
2.78E+02,5.888E+03,-5.646E+01,-1.793E+02,5.000E+00
2.79E+02,6.026E+03,-5.646E+01,-1.795E+02,5.000E+00
2.80E+02,6.166E+03,-5.645E+01,-1.797E+02,5.000E+00
2.81E+02,6.310E+03,-5.644E+01,-1.798E+02,5.000E+00
2.82E+02,6.457E+03,-5.644E+01,1.799E+02,5.000E+00
2.83E+02,6.607E+03,-5.643E+01,1.796E+02,5.000E+00
2.84E+02,6.761E+03,-5.643E+01,1.791E+02,5.000E+00
2.85E+02,6.918E+03,-5.643E+01,1.789E+02,5.000E+00
2.86E+02,7.079E+03,-5.642E+01,1.788E+02,5.000E+00
2.87E+02,7.244E+03,-5.642E+01,1.787E+02,5.000E+00
2.88E+02,7.413E+03,-5.641E+01,1.783E+02,5.000E+00
2.89E+02,7.586E+03,-5.640E+01,1.778E+02,5.000E+00
2.90E+02,7.762E+03,-5.642E+01,1.776E+02,5.000E+00
2.91E+02,7.943E+03,-5.641E+01,1.774E+02,5.000E+00
2.92E+02,8.128E+03,-5.639E+01,1.772E+02,5.000E+00
2.93E+02,8.318E+03,-5.642E+01,1.768E+02,5.000E+00
2.94E+02,8.511E+03,-5.643E+01,1.766E+02,5.000E+00
2.95E+02,8.710E+03,-5.642E+01,1.763E+02,5.000E+00
2.96E+02,8.913E+03,-5.641E+01,1.758E+02,5.000E+00
2.97E+02,9.120E+03,-5.639E+01,1.757E+02,5.000E+00
2.98E+02,9.333E+03,-5.641E+01,1.754E+02,5.000E+00
2.99E+02,9.550E+03,-5.640E+01,1.751E+02,5.000E+00
3.00E+02,9.772E+03,-5.642E+01,1.750E+02,5.000E+00
3.01E+02,1.000E+04,-5.642E+01,1.745E+02,5.000E+00
