in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.60E+01,2.661E+01,-4.789E+01,-1.443E+02,5.000E+00
8.70E+01,2.692E+01,-4.765E+01,-1.462E+02,5.000E+00
8.80E+01,2.723E+01,-4.794E+01,-1.393E+02,5.000E+00
8.90E+01,2.754E+01,-4.748E+01,-1.427E+02,5.000E+00
9.00E+01,2.786E+01,-4.877E+01,-1.378E+02,5.000E+00
9.10E+01,2.818E+01,-4.968E+01,-1.424E+02,5.000E+00
9.20E+01,2.851E+01,-4.815E+01,-1.526E+02,5.000E+00
9.30E+01,2.884E+01,-4.823E+01,-1.427E+02,5.000E+00
9.40E+01,2.917E+01,-4.858E+01,-1.346E+02,5.000E+00
9.50E+01,2.951E+01,-4.872E+01,-1.382E+02,5.000E+00
9.60E+01,2.985E+01,-4.748E+01,-1.428E+02,5.000E+00
9.70E+01,3.020E+01,-4.850E+01,-1.486E+02,5.000E+00
9.80E+01,3.055E+01,-4.748E+01,-1.401E+02,5.000E+00
9.90E+01,3.090E+01,-4.823E+01,-1.407E+02,5.000E+00
1.00E+02,3.126E+01,-4.828E+01,-1.404E+02,5.000E+00
1.01E+02,3.162E+01,-4.765E+01,-1.418E+02,5.000E+00
1.02E+02,3.199E+01,-4.727E+01,-1.442E+02,5.000E+00
1.03E+02,3.236E+01,-4.800E+01,-1.516E+02,5.000E+00
1.04E+02,3.273E+01,-4.652E+01,-1.483E+02,5.000E+00
1.05E+02,3.311E+01,-4.803E+01,-1.495E+02,5.000E+00
1.06E+02,3.350E+01,-4.729E+01,-1.410E+02,5.000E+00
1.07E+02,3.388E+01,-4.862E+01,-1.587E+02,5.000E+00
1.08E+02,3.428E+01,-4.730E+01,-1.509E+02,5.000E+00
1.09E+02,3.467E+01,-4.848E+01,-1.444E+02,5.000E+00
1.10E+02,3.508E+01,-4.666E+01,-1.534E+02,5.000E+00
1.11E+02,3.548E+01,-4.667E+01,-1.445E+02,5.000E+00
1.12E+02,3.589E+01,-4.677E+01,-1.475E+02,5.000E+00
1.13E+02,3.631E+01,-4.745E+01,-1.429E+02,5.000E+00
1.14E+02,3.673E+01,-4.740E+01,-1.436E+02,5.000E+00
1.15E+02,3.715E+01,-4.717E+01,-1.499E+02,5.000E+00
1.16E+02,3.758E+01,-4.669E+01,-1.491E+02,5.000E+00
1.17E+02,3.802E+01,-4.813E+01,-1.494E+02,5.000E+00
1.18E+02,3.846E+01,-4.758E+01,-1.499E+02,5.000E+00
1.19E+02,3.890E+01,-4.804E+01,-1.496E+02,5.000E+00
1.20E+02,3.936E+01,-4.729E+01,-1.476E+02,5.000E+00
1.21E+02,3.981E+01,-4.817E+01,-1.521E+02,5.000E+00
1.22E+02,4.027E+01,-4.641E+01,-1.554E+02,5.000E+00
1.23E+02,4.074E+01,-4.674E+01,-1.556E+02,5.000E+00
1.24E+02,4.121E+01,-4.671E+01,-1.495E+02,5.000E+00
1.25E+02,4.169E+01,-4.832E+01,-1.540E+02,5.000E+00
1.26E+02,4.217E+01,-4.762E+01,-1.564E+02,5.000E+00
1.27E+02,4.266E+01,-4.653E+01,-1.492E+02,5.000E+00
1.28E+02,4.315E+01,-4.653E+01,-1.574E+02,5.000E+00
1.29E+02,4.365E+01,-4.741E+01,-1.537E+02,5.000E+00
1.30E+02,4.416E+01,-4.703E+01,-1.511E+02,5.000E+00
1.31E+02,4.467E+01,-4.762E+01,-1.559E+02,5.000E+00
1.32E+02,4.519E+01,-4.712E+01,-1.464E+02,5.000E+00
1.33E+02,4.571E+01,-4.710E+01,-1.547E+02,5.000E+00
1.34E+02,4.624E+01,-4.711E+01,-1.472E+02,5.000E+00
1.35E+02,4.677E+01,-4.751E+01,-1.529E+02,5.000E+00
1.36E+02,4.732E+01,-4.709E+01,-1.602E+02,5.000E+00
1.37E+02,4.786E+01,-4.727E+01,-1.529E+02,5.000E+00
1.38E+02,4.842E+01,-4.691E+01,-1.568E+02,5.000E+00
1.39E+02,4.898E+01,-4.653E+01,-1.525E+02,5.000E+00
1.40E+02,4.955E+01,-4.716E+01,-1.569E+02,5.000E+00
1.41E+02,5.012E+01,-4.691E+01,-1.546E+02,5.000E+00
1.42E+02,5.070E+01,-4.685E+01,-1.546E+02,5.000E+00
1.43E+02,5.129E+01,-4.748E+01,-1.574E+02,5.000E+00
1.44E+02,5.188E+01,-4.684E+01,-1.596E+02,5.000E+00
1.45E+02,5.248E+01,-4.757E+01,-1.566E+02,5.000E+00
1.46E+02,5.309E+01,-4.688E+01,-1.584E+02,5.000E+00
1.47E+02,5.370E+01,-4.704E+01,-1.575E+02,5.000E+00
1.48E+02,5.433E+01,-4.672E+01,-1.580E+02,5.000E+00
1.49E+02,5.495E+01,-4.746E+01,-1.576E+02,5.000E+00
1.50E+02,5.559E+01,-4.678E+01,-1.558E+02,5.000E+00
1.51E+02,5.623E+01,-4.756E+01,-1.582E+02,5.000E+00
1.52E+02,5.689E+01,-4.696E+01,-1.572E+02,5.000E+00
1.53E+02,5.754E+01,-4.677E+01,-1.589E+02,5.000E+00
1.54E+02,5.821E+01,-4.711E+01,-1.587E+02,5.000E+00
1.55E+02,5.888E+01,-4.722E+01,-1.531E+02,5.000E+00
1.56E+02,5.957E+01,-4.659E+01,-1.580E+02,5.000E+00
1.57E+02,6.026E+01,-4.686E+01,-1.598E+02,5.000E+00
1.58E+02,6.095E+01,-4.708E+01,-1.598E+02,5.000E+00
1.59E+02,6.166E+01,-4.688E+01,-1.585E+02,5.000E+00
1.60E+02,6.237E+01,-4.715E+01,-1.626E+02,5.000E+00
1.61E+02,6.310E+01,-4.700E+01,-1.585E+02,5.000E+00
1.62E+02,6.383E+01,-4.684E+01,-1.622E+02,5.000E+00
1.63E+02,6.457E+01,-4.648E+01,-1.577E+02,5.000E+00
1.64E+02,6.531E+01,-4.727E+01,-1.638E+02,5.000E+00
1.65E+02,6.607E+01,-4.691E+01,-1.587E+02,5.000E+00
1.66E+02,6.683E+01,-4.663E+01,-1.602E+02,5.000E+00
1.67E+02,6.761E+01,-4.716E+01,-1.611E+02,5.000E+00
1.68E+02,6.839E+01,-4.668E+01,-1.593E+02,5.000E+00
1.69E+02,6.918E+01,-4.686E+01,-1.589E+02,5.000E+00
1.70E+02,6.998E+01,-4.675E+01,-1.615E+02,5.000E+00
1.71E+02,7.079E+01,-4.693E+01,-1.609E+02,5.000E+00
1.72E+02,7.161E+01,-4.672E+01,-1.619E+02,5.000E+00
1.73E+02,7.244E+01,-4.644E+01,-1.614E+02,5.000E+00
1.74E+02,7.328E+01,-4.681E+01,-1.613E+02,5.000E+00
1.75E+02,7.413E+01,-4.640E+01,-1.624E+02,5.000E+00
1.76E+02,7.499E+01,-4.665E+01,-1.618E+02,5.000E+00
1.77E+02,7.586E+01,-4.663E+01,-1.622E+02,5.000E+00
1.78E+02,7.674E+01,-4.667E+01,-1.622E+02,5.000E+00
1.79E+02,7.762E+01,-4.648E+01,-1.634E+02,5.000E+00
1.80E+02,7.852E+01,-4.663E+01,-1.629E+02,5.000E+00
1.81E+02,7.943E+01,-4.653E+01,-1.633E+02,5.000E+00
1.82E+02,8.035E+01,-4.616E+01,-1.635E+02,5.000E+00
