in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
7.90E+01,6.026E+01,-7.173E+01,-1.418E+02,5.000E+00
8.00E+01,6.166E+01,-7.409E+01,-1.273E+02,5.000E+00
8.10E+01,6.310E+01,-7.206E+01,-1.391E+02,5.000E+00
8.20E+01,6.457E+01,-7.414E+01,-1.301E+02,5.000E+00
8.30E+01,6.607E+01,-7.378E+01,-1.330E+02,5.000E+00
8.40E+01,6.761E+01,-7.364E+01,-1.261E+02,5.000E+00
8.50E+01,6.918E+01,-7.354E+01,-1.304E+02,5.000E+00
8.60E+01,7.079E+01,-7.130E+01,-1.323E+02,5.000E+00
8.70E+01,7.244E+01,-7.143E+01,-1.308E+02,5.000E+00
8.80E+01,7.413E+01,-7.272E+01,-1.359E+02,5.000E+00
8.90E+01,7.586E+01,-7.106E+01,-1.348E+02,5.000E+00
9.00E+01,7.762E+01,-7.279E+01,-1.313E+02,5.000E+00
9.10E+01,7.943E+01,-7.247E+01,-1.374E+02,5.000E+00
9.20E+01,8.128E+01,-7.101E+01,-1.288E+02,5.000E+00
9.30E+01,8.318E+01,-7.200E+01,-1.378E+02,5.000E+00
9.40E+01,8.511E+01,-7.104E+01,-1.384E+02,5.000E+00
9.50E+01,8.710E+01,-7.176E+01,-1.350E+02,5.000E+00
9.60E+01,8.913E+01,-7.121E+01,-1.337E+02,5.000E+00
9.70E+01,9.120E+01,-7.078E+01,-1.331E+02,5.000E+00
9.80E+01,9.333E+01,-7.108E+01,-1.314E+02,5.000E+00
9.90E+01,9.550E+01,-7.098E+01,-1.334E+02,5.000E+00
1.00E+02,9.772E+01,-7.071E+01,-1.364E+02,5.000E+00
1.01E+02,1.000E+02,-7.074E+01,-1.347E+02,5.000E+00
1.02E+02,1.023E+02,-7.107E+01,-1.374E+02,5.000E+00
1.03E+02,1.047E+02,-7.086E+01,-1.355E+02,5.000E+00
1.04E+02,1.072E+02,-7.086E+01,-1.349E+02,5.000E+00
1.05E+02,1.096E+02,-7.063E+01,-1.365E+02,5.000E+00
1.06E+02,1.122E+02,-7.034E+01,-1.345E+02,5.000E+00
1.07E+02,1.148E+02,-7.000E+01,-1.326E+02,5.000E+00
1.08E+02,1.175E+02,-7.045E+01,-1.350E+02,5.000E+00
1.09E+02,1.202E+02,-6.993E+01,-1.362E+02,5.000E+00
1.10E+02,1.230E+02,-6.963E+01,-1.350E+02,5.000E+00
1.11E+02,1.259E+02,-6.988E+01,-1.338E+02,5.000E+00
1.12E+02,1.288E+02,-6.990E+01,-1.355E+02,5.000E+00
1.13E+02,1.318E+02,-6.972E+01,-1.345E+02,5.000E+00
1.14E+02,1.349E+02,-6.965E+01,-1.349E+02,5.000E+00
1.15E+02,1.380E+02,-6.927E+01,-1.361E+02,5.000E+00
1.16E+02,1.413E+02,-6.932E+01,-1.348E+02,5.000E+00
1.17E+02,1.445E+02,-6.894E+01,-1.359E+02,5.000E+00
1.18E+02,1.479E+02,-6.893E+01,-1.356E+02,5.000E+00
1.19E+02,1.514E+02,-6.892E+01,-1.355E+02,5.000E+00
1.20E+02,1.549E+02,-6.879E+01,-1.351E+02,5.000E+00
1.21E+02,1.585E+02,-6.869E+01,-1.367E+02,5.000E+00
1.22E+02,1.622E+02,-6.873E+01,-1.356E+02,5.000E+00
1.23E+02,1.660E+02,-6.846E+01,-1.377E+02,5.000E+00
1.24E+02,1.698E+02,-6.846E+01,-1.373E+02,5.000E+00
1.25E+02,1.738E+02,-6.846E+01,-1.361E+02,5.000E+00
1.26E+02,1.778E+02,-6.808E+01,-1.363E+02,5.000E+00
1.27E+02,1.820E+02,-6.798E+01,-1.365E+02,5.000E+00
1.28E+02,1.862E+02,-6.812E+01,-1.367E+02,5.000E+00
1.29E+02,1.905E+02,-6.786E+01,-1.365E+02,5.000E+00
1.30E+02,1.950E+02,-6.796E+01,-1.360E+02,5.000E+00
1.31E+02,1.995E+02,-6.788E+01,-1.368E+02,5.000E+00
1.32E+02,2.042E+02,-6.750E+01,-1.378E+02,5.000E+00
1.33E+02,2.089E+02,-6.767E+01,-1.370E+02,5.000E+00
1.34E+02,2.138E+02,-6.755E+01,-1.365E+02,5.000E+00
1.35E+02,2.188E+02,-6.742E+01,-1.387E+02,5.000E+00
1.36E+02,2.239E+02,-6.720E+01,-1.375E+02,5.000E+00
1.37E+02,2.291E+02,-6.692E+01,-1.386E+02,5.000E+00
1.38E+02,2.344E+02,-6.698E+01,-1.385E+02,5.000E+00
1.39E+02,2.399E+02,-6.687E+01,-1.365E+02,5.000E+00
1.40E+02,2.455E+02,-6.673E+01,-1.388E+02,5.000E+00
1.41E+02,2.512E+02,-6.683E+01,-1.378E+02,5.000E+00
1.42E+02,2.570E+02,-6.660E+01,-1.375E+02,5.000E+00
1.43E+02,2.630E+02,-6.654E+01,-1.392E+02,5.000E+00
1.44E+02,2.692E+02,-6.634E+01,-1.374E+02,5.000E+00
1.45E+02,2.754E+02,-6.628E+01,-1.385E+02,5.000E+00
1.46E+02,2.818E+02,-6.613E+01,-1.385E+02,5.000E+00
1.47E+02,2.884E+02,-6.609E+01,-1.388E+02,5.000E+00
1.48E+02,2.951E+02,-6.600E+01,-1.392E+02,5.000E+00
1.49E+02,3.020E+02,-6.605E+01,-1.389E+02,5.000E+00
1.50E+02,3.090E+02,-6.574E+01,-1.388E+02,5.000E+00
1.51E+02,3.162E+02,-6.576E+01,-1.388E+02,5.000E+00
1.52E+02,3.236E+02,-6.566E+01,-1.387E+02,5.000E+00
1.53E+02,3.311E+02,-6.546E+01,-1.397E+02,5.000E+00
1.54E+02,3.388E+02,-6.541E+01,-1.397E+02,5.000E+00
1.55E+02,3.467E+02,-6.527E+01,-1.406E+02,5.000E+00
1.56E+02,3.548E+02,-6.521E+01,-1.402E+02,5.000E+00
1.57E+02,3.631E+02,-6.511E+01,-1.405E+02,5.000E+00
1.58E+02,3.715E+02,-6.499E+01,-1.405E+02,5.000E+00
1.59E+02,3.802E+02,-6.487E+01,-1.404E+02,5.000E+00
1.60E+02,3.890E+02,-6.476E+01,-1.402E+02,5.000E+00
1.61E+02,3.981E+02,-6.482E+01,-1.403E+02,5.000E+00
1.62E+02,4.074E+02,-6.460E+01,-1.418E+02,5.000E+00
1.63E+02,4.169E+02,-6.466E+01,-1.418E+02,5.000E+00
1.64E+02,4.266E+02,-6.448E+01,-1.419E+02,5.000E+00
1.65E+02,4.365E+02,-6.430E+01,-1.416E+02,5.000E+00
1.66E+02,4.467E+02,-6.421E+01,-1.417E+02,5.000E+00
1.67E+02,4.571E+02,-6.422E+01,-1.424E+02,5.000E+00
1.68E+02,4.677E+02,-6.412E+01,-1.418E+02,5.000E+00
1.69E+02,4.786E+02,-6.413E+01,-1.420E+02,5.000E+00
1.70E+02,4.898E+02,-6.392E+01,-1.417E+02,5.000E+00
1.71E+02,5.012E+02,-6.376E+01,-1.428E+02,5.000E+00
1.72E+02,5.129E+02,-6.372E+01,-1.418E+02,5.000E+00
1.73E+02,5.248E+02,-6.363E+01,-1.426E+02,5.000E+00
1.74E+02,5.370E+02,-6.359E+01,-1.436E+02,5.000E+00
1.75E+02,5.495E+02,-6.346E+01,-1.427E+02,5.000E+00
1.76E+02,5.623E+02,-6.349E+01,-1.441E+02,5.000E+00
1.77E+02,5.754E+02,-6.332E+01,-1.440E+02,5.000E+00
1.78E+02,5.888E+02,-6.317E+01,-1.435E+02,5.000E+00
1.79E+02,6.026E+02,-6.315E+01,-1.441E+02,5.000E+00
1.80E+02,6.166E+02,-6.307E+01,-1.445E+02,5.000E+00
1.81E+02,6.310E+02,-6.292E+01,-1.445E+02,5.000E+00
1.82E+02,6.457E+02,-6.283E+01,-1.446E+02,5.000E+00
1.83E+02,6.607E+02,-6.274E+01,-1.451E+02,5.000E+00
1.84E+02,6.761E+02,-6.276E+01,-1.455E+02,5.000E+00
1.85E+02,6.918E+02,-6.266E+01,-1.455E+02,5.000E+00
1.86E+02,7.079E+02,-6.248E+01,-1.456E+02,5.000E+00
1.87E+02,7.244E+02,-6.247E+01,-1.463E+02,5.000E+00
1.88E+02,7.413E+02,-6.237E+01,-1.459E+02,5.000E+00
1.89E+02,7.586E+02,-6.230E+01,-1.465E+02,5.000E+00
1.90E+02,7.762E+02,-6.219E+01,-1.465E+02,5.000E+00
1.91E+02,7.943E+02,-6.209E+01,-1.463E+02,5.000E+00
1.92E+02,8.128E+02,-6.208E+01,-1.469E+02,5.000E+00
1.93E+02,8.318E+02,-6.198E+01,-1.470E+02,5.000E+00
1.94E+02,8.511E+02,-6.190E+01,-1.471E+02,5.000E+00
1.95E+02,8.710E+02,-6.170E+01,-1.477E+02,5.000E+00
1.96E+02,8.913E+02,-6.174E+01,-1.476E+02,5.000E+00
1.97E+02,9.120E+02,-6.159E+01,-1.482E+02,5.000E+00
1.98E+02,9.333E+02,-6.152E+01,-1.481E+02,5.000E+00
1.99E+02,9.550E+02,-6.146E+01,-1.491E+02,5.000E+00
2.00E+02,9.772E+02,-6.141E+01,-1.489E+02,5.000E+00
2.01E+02,1.000E+03,-6.136E+01,-1.486E+02,5.000E+00
2.02E+02,1.023E+03,-6.124E+01,-1.496E+02,5.000E+00
2.03E+02,1.047E+03,-6.113E+01,-1.500E+02,5.000E+00
2.04E+02,1.072E+03,-6.104E+01,-1.500E+02,5.000E+00
2.05E+02,1.096E+03,-6.102E+01,-1.504E+02,5.000E+00
2.06E+02,1.122E+03,-6.095E+01,-1.504E+02,5.000E+00
2.07E+02,1.148E+03,-6.086E+01,-1.504E+02,5.000E+00
2.08E+02,1.175E+03,-6.086E+01,-1.507E+02,5.000E+00
2.09E+02,1.202E+03,-6.077E+01,-1.511E+02,5.000E+00
2.10E+02,1.230E+03,-6.066E+01,-1.515E+02,5.000E+00
2.11E+02,1.259E+03,-6.058E+01,-1.518E+02,5.000E+00
2.12E+02,1.288E+03,-6.047E+01,-1.524E+02,5.000E+00
2.13E+02,1.318E+03,-6.042E+01,-1.526E+02,5.000E+00
2.14E+02,1.349E+03,-6.043E+01,-1.525E+02,5.000E+00
2.15E+02,1.380E+03,-6.035E+01,-1.527E+02,5.000E+00
2.16E+02,1.413E+03,-6.025E+01,-1.530E+02,5.000E+00
2.17E+02,1.445E+03,-6.018E+01,-1.534E+02,5.000E+00
2.18E+02,1.479E+03,-6.007E+01,-1.538E+02,5.000E+00
2.19E+02,1.514E+03,-6.005E+01,-1.542E+02,5.000E+00
2.20E+02,1.549E+03,-6.005E+01,-1.545E+02,5.000E+00
2.21E+02,1.585E+03,-5.993E+01,-1.546E+02,5.000E+00
2.22E+02,1.622E+03,-5.990E+01,-1.549E+02,5.000E+00
2.23E+02,1.660E+03,-5.979E+01,-1.552E+02,5.000E+00
2.24E+02,1.698E+03,-5.973E+01,-1.559E+02,5.000E+00
2.25E+02,1.738E+03,-5.971E+01,-1.556E+02,5.000E+00
2.26E+02,1.778E+03,-5.962E+01,-1.561E+02,5.000E+00
2.27E+02,1.820E+03,-5.957E+01,-1.566E+02,5.000E+00
2.28E+02,1.862E+03,-5.950E+01,-1.570E+02,5.000E+00
2.29E+02,1.905E+03,-5.943E+01,-1.572E+02,5.000E+00
2.30E+02,1.950E+03,-5.942E+01,-1.574E+02,5.000E+00
2.31E+02,1.995E+03,-5.936E+01,-1.577E+02,5.000E+00
2.32E+02,2.042E+03,-5.928E+01,-1.579E+02,5.000E+00
2.33E+02,2.089E+03,-5.925E+01,-1.585E+02,5.000E+00
2.34E+02,2.138E+03,-5.920E+01,-1.589E+02,5.000E+00
2.35E+02,2.188E+03,-5.914E+01,-1.592E+02,5.000E+00
2.36E+02,2.239E+03,-5.914E+01,-1.594E+02,5.000E+00
2.37E+02,2.291E+03,-5.903E+01,-1.596E+02,5.000E+00
2.38E+02,2.344E+03,-5.899E+01,-1.596E+02,5.000E+00
2.39E+02,2.399E+03,-5.891E+01,-1.604E+02,5.000E+00
2.40E+02,2.455E+03,-5.888E+01,-1.607E+02,5.000E+00
2.41E+02,2.512E+03,-5.887E+01,-1.610E+02,5.000E+00
2.42E+02,2.570E+03,-5.883E+01,-1.614E+02,5.000E+00
2.43E+02,2.630E+03,-5.872E+01,-1.616E+02,5.000E+00
2.44E+02,2.692E+03,-5.872E+01,-1.617E+02,5.000E+00
2.45E+02,2.754E+03,-5.865E+01,-1.620E+02,5.000E+00
2.46E+02,2.818E+03,-5.862E+01,-1.623E+02,5.000E+00
2.47E+02,2.884E+03,-5.859E+01,-1.628E+02,5.000E+00
2.48E+02,2.951E+03,-5.854E+01,-1.635E+02,5.000E+00
2.49E+02,3.020E+03,-5.853E+01,-1.635E+02,5.000E+00
2.50E+02,3.090E+03,-5.846E+01,-1.638E+02,5.000E+00
2.51E+02,3.162E+03,-5.840E+01,-1.639E+02,5.000E+00
2.52E+02,3.236E+03,-5.839E+01,-1.643E+02,5.000E+00
2.53E+02,3.311E+03,-5.834E+01,-1.649E+02,5.000E+00
2.54E+02,3.388E+03,-5.833E+01,-1.653E+02,5.000E+00
2.55E+02,3.467E+03,-5.828E+01,-1.655E+02,5.000E+00
2.56E+02,3.548E+03,-5.825E+01,-1.658E+02,5.000E+00
2.57E+02,3.631E+03,-5.819E+01,-1.660E+02,5.000E+00
2.58E+02,3.715E+03,-5.817E+01,-1.665E+02,5.000E+00
2.59E+02,3.802E+03,-5.813E+01,-1.669E+02,5.000E+00
2.60E+02,3.890E+03,-5.811E+01,-1.670E+02,5.000E+00
2.61E+02,3.981E+03,-5.806E+01,-1.673E+02,5.000E+00
2.62E+02,4.074E+03,-5.805E+01,-1.678E+02,5.000E+00
2.63E+02,4.169E+03,-5.801E+01,-1.682E+02,5.000E+00
2.64E+02,4.266E+03,-5.798E+01,-1.685E+02,5.000E+00
2.65E+02,4.365E+03,-5.797E+01,-1.688E+02,5.000E+00
2.66E+02,4.467E+03,-5.794E+01,-1.692E+02,5.000E+00
2.67E+02,4.571E+03,-5.789E+01,-1.694E+02,5.000E+00
2.68E+02,4.677E+03,-5.788E+01,-1.697E+02,5.000E+00
2.69E+02,4.786E+03,-5.787E+01,-1.700E+02,5.000E+00
2.70E+02,4.898E+03,-5.783E+01,-1.704E+02,5.000E+00
2.71E+02,5.012E+03,-5.779E+01,-1.708E+02,5.000E+00
2.72E+02,5.129E+03,-5.779E+01,-1.713E+02,5.000E+00
2.73E+02,5.248E+03,-5.778E+01,-1.717E+02,5.000E+00
2.74E+02,5.370E+03,-5.773E+01,-1.719E+02,5.000E+00
2.75E+02,5.495E+03,-5.772E+01,-1.721E+02,5.000E+00
2.76E+02,5.623E+03,-5.769E+01,-1.723E+02,5.000E+00
2.77E+02,5.754E+03,-5.767E+01,-1.729E+02,5.000E+00
2.78E+02,5.888E+03,-5.765E+01,-1.733E+02,5.000E+00
2.79E+02,6.026E+03,-5.766E+01,-1.737E+02,5.000E+00
2.80E+02,6.166E+03,-5.763E+01,-1.740E+02,5.000E+00
2.81E+02,6.310E+03,-5.762E+01,-1.742E+02,5.000E+00
2.82E+02,6.457E+03,-5.759E+01,-1.744E+02,5.000E+00
2.83E+02,6.607E+03,-5.758E+01,-1.748E+02,5.000E+00
2.84E+02,6.761E+03,-5.757E+01,-1.753E+02,5.000E+00
2.85E+02,6.918E+03,-5.755E+01,-1.758E+02,5.000E+00
2.86E+02,7.079E+03,-5.752E+01,-1.759E+02,5.000E+00
2.87E+02,7.244E+03,-5.751E+01,-1.762E+02,5.000E+00
2.88E+02,7.413E+03,-5.751E+01,-1.765E+02,5.000E+00
2.89E+02,7.586E+03,-5.748E+01,-1.771E+02,5.000E+00
2.90E+02,7.762E+03,-5.749E+01,-1.774E+02,5.000E+00
2.91E+02,7.943E+03,-5.745E+01,-1.777E+02,5.000E+00
2.92E+02,8.128E+03,-5.744E+01,-1.779E+02,5.000E+00
2.93E+02,8.318E+03,-5.746E+01,-1.783E+02,5.000E+00
2.94E+02,8.511E+03,-5.743E+01,-1.788E+02,5.000E+00
2.95E+02,8.710E+03,-5.742E+01,-1.791E+02,5.000E+00
2.96E+02,8.913E+03,-5.744E+01,-1.796E+02,5.000E+00
2.97E+02,9.120E+03,-5.742E+01,-1.799E+02,5.000E+00
2.98E+02,9.333E+03,-5.741E+01,1.798E+02,5.000E+00
2.99E+02,9.550E+03,-5.740E+01,1.795E+02,5.000E+00
3.00E+02,9.772E+03,-5.741E+01,1.792E+02,5.000E+00
3.01E+02,1.000E+04,-5.739E+01,1.787E+02,5.000E+00
