in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
2.90E+01,1.905E+01,-5.366E+01,-1.446E+02,5.000E+00
3.00E+01,1.950E+01,-5.366E+01,-1.453E+02,5.000E+00
3.10E+01,1.995E+01,-5.357E+01,-1.463E+02,5.000E+00
3.20E+01,2.042E+01,-5.350E+01,-1.472E+02,5.000E+00
3.30E+01,2.089E+01,-5.350E+01,-1.465E+02,5.000E+00
3.40E+01,2.138E+01,-5.331E+01,-1.489E+02,5.000E+00
3.50E+01,2.188E+01,-5.320E+01,-1.491E+02,5.000E+00
3.60E+01,2.239E+01,-5.302E+01,-1.494E+02,5.000E+00
3.70E+01,2.291E+01,-5.314E+01,-1.503E+02,5.000E+00
3.80E+01,2.344E+01,-5.309E+01,-1.507E+02,5.000E+00
3.90E+01,2.399E+01,-5.302E+01,-1.515E+02,5.000E+00
4.00E+01,2.455E+01,-5.298E+01,-1.519E+02,5.000E+00
4.10E+01,2.512E+01,-5.302E+01,-1.530E+02,5.000E+00
4.20E+01,2.570E+01,-5.288E+01,-1.536E+02,5.000E+00
4.30E+01,2.630E+01,-5.284E+01,-1.543E+02,5.000E+00
4.40E+01,2.692E+01,-5.287E+01,-1.549E+02,5.000E+00
4.50E+01,2.754E+01,-5.284E+01,-1.550E+02,5.000E+00
4.60E+01,2.818E+01,-5.283E+01,-1.560E+02,5.000E+00
4.70E+01,2.884E+01,-5.279E+01,-1.562E+02,5.000E+00
4.80E+01,2.951E+01,-5.267E+01,-1.569E+02,5.000E+00
4.90E+01,3.020E+01,-5.270E+01,-1.574E+02,5.000E+00
5.00E+01,3.090E+01,-5.267E+01,-1.585E+02,5.000E+00
5.10E+01,3.162E+01,-5.263E+01,-1.585E+02,5.000E+00
5.20E+01,3.236E+01,-5.261E+01,-1.591E+02,5.000E+00
5.30E+01,3.311E+01,-5.259E+01,-1.595E+02,5.000E+00
5.40E+01,3.388E+01,-5.261E+01,-1.606E+02,5.000E+00
5.50E+01,3.467E+01,-5.255E+01,-1.608E+02,5.000E+00
5.60E+01,3.548E+01,-5.257E+01,-1.615E+02,5.000E+00
5.70E+01,3.631E+01,-5.247E+01,-1.612E+02,5.000E+00
5.80E+01,3.715E+01,-5.243E+01,-1.627E+02,5.000E+00
5.90E+01,3.802E+01,-5.247E+01,-1.630E+02,5.000E+00
6.00E+01,3.890E+01,-5.236E+01,-1.632E+02,5.000E+00
6.10E+01,3.981E+01,-5.258E+01,-1.642E+02,5.000E+00
6.20E+01,4.074E+01,-5.249E+01,-1.654E+02,5.000E+00
6.30E+01,4.169E+01,-5.252E+01,-1.646E+02,5.000E+00
6.40E+01,4.266E+01,-5.234E+01,-1.642E+02,5.000E+00
6.50E+01,4.365E+01,-5.218E+01,-1.660E+02,5.000E+00
6.60E+01,4.467E+01,-5.237E+01,-1.650E+02,5.000E+00
6.70E+01,4.571E+01,-5.241E+01,-1.649E+02,5.000E+00
6.80E+01,4.677E+01,-5.255E+01,-1.669E+02,5.000E+00
6.90E+01,4.786E+01,-5.243E+01,-1.662E+02,5.000E+00
7.00E+01,4.898E+01,-5.222E+01,-1.681E+02,5.000E+00
7.10E+01,5.012E+01,-5.220E+01,-1.669E+02,5.000E+00
7.20E+01,5.129E+01,-5.222E+01,-1.680E+02,5.000E+00
7.30E+01,5.248E+01,-5.254E+01,-1.686E+02,5.000E+00
7.40E+01,5.370E+01,-5.253E+01,-1.687E+02,5.000E+00
7.50E+01,5.495E+01,-5.250E+01,-1.702E+02,5.000E+00
7.60E+01,5.623E+01,-5.243E+01,-1.689E+02,5.000E+00
7.70E+01,5.754E+01,-5.247E+01,-1.693E+02,5.000E+00
7.80E+01,5.888E+01,-5.233E+01,-1.712E+02,5.000E+00
7.90E+01,6.026E+01,-5.218E+01,-1.707E+02,5.000E+00
8.00E+01,6.166E+01,-5.236E+01,-1.703E+02,5.000E+00
8.10E+01,6.310E+01,-5.248E+01,-1.717E+02,5.000E+00
8.20E+01,6.457E+01,-5.241E+01,-1.710E+02,5.000E+00
8.30E+01,6.607E+01,-5.239E+01,-1.725E+02,5.000E+00
8.40E+01,6.761E+01,-5.240E+01,-1.730E+02,5.000E+00
8.50E+01,6.918E+01,-5.236E+01,-1.732E+02,5.000E+00
8.60E+01,7.079E+01,-5.229E+01,-1.731E+02,5.000E+00
8.70E+01,7.244E+01,-5.229E+01,-1.733E+02,5.000E+00
8.80E+01,7.413E+01,-5.239E+01,-1.732E+02,5.000E+00
8.90E+01,7.586E+01,-5.231E+01,-1.737E+02,5.000E+00
9.00E+01,7.762E+01,-5.246E+01,-1.741E+02,5.000E+00
9.10E+01,7.943E+01,-5.248E+01,-1.739E+02,5.000E+00
9.20E+01,8.128E+01,-5.236E+01,-1.739E+02,5.000E+00
9.30E+01,8.318E+01,-5.244E+01,-1.746E+02,5.000E+00
9.40E+01,8.511E+01,-5.247E+01,-1.752E+02,5.000E+00
9.50E+01,8.710E+01,-5.247E+01,-1.752E+02,5.000E+00
9.60E+01,8.913E+01,-5.250E+01,-1.752E+02,5.000E+00
9.70E+01,9.120E+01,-5.248E+01,-1.752E+02,5.000E+00
9.80E+01,9.333E+01,-5.253E+01,-1.752E+02,5.000E+00
9.90E+01,9.550E+01,-5.247E+01,-1.756E+02,5.000E+00
1.00E+02,9.772E+01,-5.253E+01,-1.755E+02,5.000E+00
1.01E+02,1.000E+02,-5.251E+01,-1.761E+02,5.000E+00
1.02E+02,1.023E+02,-5.251E+01,-1.762E+02,5.000E+00
1.03E+02,1.047E+02,-5.251E+01,-1.764E+02,5.000E+00
1.04E+02,1.072E+02,-5.249E+01,-1.766E+02,5.000E+00
1.05E+02,1.096E+02,-5.250E+01,-1.765E+02,5.000E+00
1.06E+02,1.122E+02,-5.252E+01,-1.766E+02,5.000E+00
1.07E+02,1.148E+02,-5.255E+01,-1.771E+02,5.000E+00
1.08E+02,1.175E+02,-5.255E+01,-1.771E+02,5.000E+00
1.09E+02,1.202E+02,-5.257E+01,-1.772E+02,5.000E+00
1.10E+02,1.230E+02,-5.259E+01,-1.773E+02,5.000E+00
1.11E+02,1.259E+02,-5.259E+01,-1.778E+02,5.000E+00
1.12E+02,1.288E+02,-5.259E+01,-1.777E+02,5.000E+00
1.13E+02,1.318E+02,-5.262E+01,-1.778E+02,5.000E+00
1.14E+02,1.349E+02,-5.261E+01,-1.779E+02,5.000E+00
1.15E+02,1.380E+02,-5.260E+01,-1.782E+02,5.000E+00
1.16E+02,1.413E+02,-5.259E+01,-1.782E+02,5.000E+00
