in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.60E+01,7.079E+01,-6.674E+01,-1.342E+02,5.000E+00
8.70E+01,7.244E+01,-6.706E+01,-1.377E+02,5.000E+00
8.80E+01,7.413E+01,-6.628E+01,-1.331E+02,5.000E+00
8.90E+01,7.586E+01,-6.719E+01,-1.360E+02,5.000E+00
9.00E+01,7.762E+01,-6.672E+01,-1.393E+02,5.000E+00
9.10E+01,7.943E+01,-6.644E+01,-1.363E+02,5.000E+00
9.20E+01,8.128E+01,-6.600E+01,-1.362E+02,5.000E+00
9.30E+01,8.318E+01,-6.600E+01,-1.372E+02,5.000E+00
9.40E+01,8.511E+01,-6.592E+01,-1.382E+02,5.000E+00
9.50E+01,8.710E+01,-6.601E+01,-1.365E+02,5.000E+00
9.60E+01,8.913E+01,-6.579E+01,-1.390E+02,5.000E+00
9.70E+01,9.120E+01,-6.581E+01,-1.379E+02,5.000E+00
9.80E+01,9.333E+01,-6.582E+01,-1.372E+02,5.000E+00
9.90E+01,9.550E+01,-6.561E+01,-1.374E+02,5.000E+00
1.00E+02,9.772E+01,-6.554E+01,-1.388E+02,5.000E+00
1.01E+02,1.000E+02,-6.535E+01,-1.392E+02,5.000E+00
1.02E+02,1.023E+02,-6.560E+01,-1.384E+02,5.000E+00
1.03E+02,1.047E+02,-6.519E+01,-1.402E+02,5.000E+00
1.04E+02,1.072E+02,-6.530E+01,-1.399E+02,5.000E+00
1.05E+02,1.096E+02,-6.527E+01,-1.396E+02,5.000E+00
1.06E+02,1.122E+02,-6.519E+01,-1.390E+02,5.000E+00
1.07E+02,1.148E+02,-6.499E+01,-1.410E+02,5.000E+00
1.08E+02,1.175E+02,-6.480E+01,-1.409E+02,5.000E+00
1.09E+02,1.202E+02,-6.483E+01,-1.412E+02,5.000E+00
1.10E+02,1.230E+02,-6.468E+01,-1.409E+02,5.000E+00
1.11E+02,1.259E+02,-6.474E+01,-1.414E+02,5.000E+00
1.12E+02,1.288E+02,-6.445E+01,-1.412E+02,5.000E+00
1.13E+02,1.318E+02,-6.452E+01,-1.419E+02,5.000E+00
1.14E+02,1.349E+02,-6.452E+01,-1.419E+02,5.000E+00
1.15E+02,1.380E+02,-6.420E+01,-1.422E+02,5.000E+00
1.16E+02,1.413E+02,-6.434E+01,-1.434E+02,5.000E+00
1.17E+02,1.445E+02,-6.427E+01,-1.423E+02,5.000E+00
1.18E+02,1.479E+02,-6.404E+01,-1.425E+02,5.000E+00
1.19E+02,1.514E+02,-6.398E+01,-1.424E+02,5.000E+00
1.20E+02,1.549E+02,-6.392E+01,-1.425E+02,5.000E+00
1.21E+02,1.585E+02,-6.389E+01,-1.435E+02,5.000E+00
1.22E+02,1.622E+02,-6.375E+01,-1.438E+02,5.000E+00
1.23E+02,1.660E+02,-6.374E+01,-1.433E+02,5.000E+00
1.24E+02,1.698E+02,-6.370E+01,-1.442E+02,5.000E+00
1.25E+02,1.738E+02,-6.352E+01,-1.443E+02,5.000E+00
1.26E+02,1.778E+02,-6.342E+01,-1.447E+02,5.000E+00
1.27E+02,1.820E+02,-6.338E+01,-1.439E+02,5.000E+00
1.28E+02,1.862E+02,-6.327E+01,-1.447E+02,5.000E+00
1.29E+02,1.905E+02,-6.327E+01,-1.444E+02,5.000E+00
1.30E+02,1.950E+02,-6.314E+01,-1.446E+02,5.000E+00
1.31E+02,1.995E+02,-6.308E+01,-1.448E+02,5.000E+00
1.32E+02,2.042E+02,-6.293E+01,-1.467E+02,5.000E+00
1.33E+02,2.089E+02,-6.301E+01,-1.454E+02,5.000E+00
1.34E+02,2.138E+02,-6.291E+01,-1.460E+02,5.000E+00
1.35E+02,2.188E+02,-6.277E+01,-1.460E+02,5.000E+00
1.36E+02,2.239E+02,-6.270E+01,-1.460E+02,5.000E+00
1.37E+02,2.291E+02,-6.275E+01,-1.463E+02,5.000E+00
1.38E+02,2.344E+02,-6.264E+01,-1.461E+02,5.000E+00
1.39E+02,2.399E+02,-6.263E+01,-1.477E+02,5.000E+00
1.40E+02,2.455E+02,-6.255E+01,-1.481E+02,5.000E+00
1.41E+02,2.512E+02,-6.231E+01,-1.468E+02,5.000E+00
1.42E+02,2.570E+02,-6.225E+01,-1.477E+02,5.000E+00
1.43E+02,2.630E+02,-6.224E+01,-1.481E+02,5.000E+00
1.44E+02,2.692E+02,-6.217E+01,-1.479E+02,5.000E+00
1.45E+02,2.754E+02,-6.209E+01,-1.489E+02,5.000E+00
1.46E+02,2.818E+02,-6.200E+01,-1.480E+02,5.000E+00
1.47E+02,2.884E+02,-6.195E+01,-1.483E+02,5.000E+00
1.48E+02,2.951E+02,-6.187E+01,-1.485E+02,5.000E+00
1.49E+02,3.020E+02,-6.183E+01,-1.485E+02,5.000E+00
1.50E+02,3.090E+02,-6.170E+01,-1.491E+02,5.000E+00
1.51E+02,3.162E+02,-6.166E+01,-1.493E+02,5.000E+00
1.52E+02,3.236E+02,-6.160E+01,-1.496E+02,5.000E+00
1.53E+02,3.311E+02,-6.145E+01,-1.497E+02,5.000E+00
1.54E+02,3.388E+02,-6.151E+01,-1.502E+02,5.000E+00
1.55E+02,3.467E+02,-6.137E+01,-1.504E+02,5.000E+00
1.56E+02,3.548E+02,-6.138E+01,-1.508E+02,5.000E+00
1.57E+02,3.631E+02,-6.132E+01,-1.505E+02,5.000E+00
1.58E+02,3.715E+02,-6.120E+01,-1.504E+02,5.000E+00
1.59E+02,3.802E+02,-6.110E+01,-1.510E+02,5.000E+00
1.60E+02,3.890E+02,-6.109E+01,-1.512E+02,5.000E+00
1.61E+02,3.981E+02,-6.101E+01,-1.509E+02,5.000E+00
1.62E+02,4.074E+02,-6.102E+01,-1.515E+02,5.000E+00
1.63E+02,4.169E+02,-6.096E+01,-1.518E+02,5.000E+00
1.64E+02,4.266E+02,-6.086E+01,-1.519E+02,5.000E+00
1.65E+02,4.365E+02,-6.071E+01,-1.519E+02,5.000E+00
1.66E+02,4.467E+02,-6.069E+01,-1.521E+02,5.000E+00
1.67E+02,4.571E+02,-6.056E+01,-1.527E+02,5.000E+00
1.68E+02,4.677E+02,-6.063E+01,-1.530E+02,5.000E+00
1.69E+02,4.786E+02,-6.047E+01,-1.535E+02,5.000E+00
1.70E+02,4.898E+02,-6.045E+01,-1.535E+02,5.000E+00
1.71E+02,5.012E+02,-6.037E+01,-1.533E+02,5.000E+00
1.72E+02,5.129E+02,-6.038E+01,-1.535E+02,5.000E+00
1.73E+02,5.248E+02,-6.024E+01,-1.544E+02,5.000E+00
